onset	duration	offset	trial	item	RT	response
52.5256	7.697729899897297	60.223329899897294	1	att	4.01579699991271	7.0
60.2182	4.708136399975089	64.9263363999751	1	past	1.12965639994945	6.0
64.9232	1.8331463000504016	66.7563463000504	1	fut	0.704008599976078	9.0
66.7604	3.2290875000181103	69.98948750001811	1	self	1.14172469999176	9.0
69.9962	2.379983899998493	72.3761838999985	1	ppl	1.00184749998152	1.0
72.3808	2.8196940000634925	75.20049400006349	1	arou	0.716449100058526	9.0
75.188	3.0058395999949994	78.193839599995	1	aff	0.829095800057985	1.0
78.1986	3.863996000029104	82.0625960000291	1	eng	1.29417250002734	7.0
82.0634	3.4932221999620054	85.556622199962	1	mvmt	0.714597300044261	7.0
85.5664	4.321706500020994	89.888106500021	1	delib	0.817964700050652	2.0
89.8854	3.4781095000220006	93.363509500022	1	image	1.47448690002784	7.0
93.3622	1.87136540003101	95.23356540003101	1	ling	0.502353299991228	9.0
95.2372	2.042610600008004	97.279810600008	1	conf	1.16730249999091	7.0
153.1552	3.0215487000530175	156.17674870005303	2	att	1.6066558000166	9.0
156.172	2.4656466000010084	158.637646600001	2	past	0.962811899953522	1.0
158.6412	1.7756816999749958	160.416881699975	2	fut	0.371994799934328	1.0
160.4214	2.911633600015989	163.333033600016	2	self	1.39063709997572	1.0
163.3332	6.770793400006994	170.103993400007	2	ppl	0.767283199937083	6.0
170.0978	3.234957799897984	173.332757799898	2	arou	1.10613470000681	1.0
173.3394	2.5101441000590228	175.84954410005903	2	aff	0.957727600005455	5.0
175.838	4.502481400036004	180.340481400036	2	eng	0.897726600058377	9.0
180.3504	2.81081460008798	183.161214600088	2	mvmt	0.70758490008302	1.0
183.1626	8.070336700067998	191.232936700068	2	delib	0.566131900064647	9.0
191.2202	2.4984030999469837	193.718603099947	2	image	0.795560700003989	1.0
193.7244	1.7066056000770118	195.43100560007701	2	ling	0.356414800044149	9.0
195.4384	2.2721636000790113	197.710563600079	2	conf	0.720163900055923	9.0
254.539	4.308756600016977	258.84775660001696	3	att	1.59869619994424	8.0
258.862	3.9421543999339974	262.804154399934	3	past	0.818270299932919	7.0
262.801	2.3728113999819698	265.17381139998196	3	fut	0.664530099951662	1.0
265.1768	5.023225700017008	270.200025700017	3	self	0.818616400007159	6.0
270.1918	2.5051572999220184	272.696957299922	3	ppl	0.579527499969117	1.0
272.7044	2.547924799960981	275.252324799961	3	arou	0.830523199983872	2.0
275.249	3.615372500033004	278.864372500033	3	aff	0.680159699986689	7.0
278.8772	4.242587099899026	283.11978709989904	3	eng	0.984762499923818	9.0
283.1072	2.3133981000869994	285.420598100087	3	mvmt	0.502100600046106	1.0
285.4272	3.93855049996705	289.3657504999671	3	delib	0.533752499963157	2.0
289.3614	4.930575100005967	294.29197510000597	3	image	0.578582299989648	6.0
294.3032	2.6473157999570276	296.95051579995703	3	ling	1.12842720001936	9.0
