onset	duration	offset	trial	item	RT	response
56.52640000000001	3.092043400043906	59.618443400043915	1	att	1.38886679999996	8.0
59.61945420005691	5.7975883999610005	65.41704260001791	1	past	0.777237999951467	6.0
65.41800139998391	2.1386676999980097	67.55666909998192	1	fut	0.993695400073193	7.0
67.55764610008691	3.5255463999930043	71.08319250007992	1	self	1.0276417999994	8.0
71.08391429998791	1.6355143000839973	72.71942860007191	1	ppl	0.680998100084253	7.0
72.72059140007791	2.1824972999750116	74.90308870005292	1	arou	1.06062799994834	7.0
74.90388870009092	3.656654599937994	78.56054330002891	1	aff	0.747043399955146	5.0
78.56138080000291	2.704003500054	81.26538430005691	1	eng	0.957243000040762	3.0
81.26621270007792	1.680175999994006	82.94638870007192	1	mvmt	0.835259199957363	7.0
82.94713670006391	2.5076144000050107	85.45475110006892	1	delib	0.934454699978232	6.0
85.45551590007092	2.199566099909987	87.65508199998091	1	image	0.842521199956536	8.0
87.6558554000489	2.1162826999789957	89.7721381000279	1	ling	0.608339000027627	7.0
89.77304929998091	2.5071652000769973	92.28021450005791	1	conf	0.94299150002189	9.0
147.16065910007194	3.076177499956003	150.23683660002794	2	att	1.72348899999633	8.0
150.23787860004592	1.4609130999300248	151.69879169997594	2	past	0.741335700033233	5.0
151.6994548000199	1.1606388000069785	152.8600936000269	2	fut	0.806742100045085	5.0
152.86079750003194	3.1828716000310067	156.04366910006294	2	self	1.01148740004282	3.0
156.04431100006093	1.876764299929988	157.92107529999092	2	ppl	0.906467800028622	8.0
157.9218369000859	1.9366979999470004	159.8585349000329	2	arou	0.943991499952972	5.0
159.85932750001393	2.5584371000300052	162.41776460004394	2	aff	1.04452200001106	4.0
162.41843210000394	2.946243699989992	165.36467579999393	2	eng	0.833857499994338	6.0
165.36557990000892	1.9919511000630052	167.35753100007193	2	mvmt	1.03836650005542	6.0
167.35856710004492	2.255019900039997	169.61358700008492	2	delib	0.909165799967013	4.0
169.6142554000519	2.612281600013006	172.2265370000649	2	image	0.971055199974217	8.0
172.22733130005992	1.8908262000190064	174.11815750007892	2	ling	0.788697200012393	3.0
174.11906650001492	2.8551864000040155	176.97425290001894	2	conf	1.08593170007225	9.0
229.86616840006695	2.780115999979955	232.6462844000469	3	att	1.45772900001612	NaN
232.6469840000189	1.297784500056025	233.94476850007493	3	past	0.891206500004046	5.0
233.94558139997895	0.8198887000319814	234.76547010001093	3	fut	0.433750700089149	5.0
234.76648100002495	1.0232771000599996	235.78975810008495	3	self	0.522548499982804	5.0
235.79062100001994	0.9569822000339627	236.7476032000539	3	ppl	0.438356500002556	5.0
236.7482236000049	1.09301519999201	237.84123879999692	3	arou	0.575967499986291	5.0
237.84197770003595	1.267144200042992	239.10912190007895	3	aff	0.54802510002628	5.0
239.10981399999292	3.5889576000629972	242.69877160005592	3	eng	0.596885600010864	5.0
242.6994406000279	1.920785799972009	244.62022639999992	3	mvmt	0.808745000045747	5.0
244.6214178999919	1.3603550000120208	245.98177290000393	3	delib	0.681622700067237	5.0
245.98243930007192	1.8944718999559882	247.8769112000279	3	image	0.574943899991922	5.0
247.8779683000439	3.9214861999500386	251.79945449999394	3	ling	0.55082390003372	2.0
251.80022210001795	2.297531599993988	254.09775370001194	3	conf	1.36833940003999	8.0
