onset	duration	trial_type	value	sample
0.0	0.0002	New Segment/	1	0
0.0	0.0002	SyncStatus/Sync On	4	0
0.56	0.0002	SyncStatus/Sync On	4	2800
2.56	0.0002	SyncStatus/Sync On	4	12800
4.56	0.0002	SyncStatus/Sync On	4	22800
6.56	0.0002	SyncStatus/Sync On	4	32800
8.56	0.0002	SyncStatus/Sync On	4	42800
10.56	0.0002	SyncStatus/Sync On	4	52800
12.56	0.0002	SyncStatus/Sync On	4	62800
14.56	0.0002	SyncStatus/Sync On	4	72800
16.56	0.0002	SyncStatus/Sync On	4	82800
18.56	0.0002	SyncStatus/Sync On	4	92800
20.56	0.0002	SyncStatus/Sync On	4	102800
22.56	0.0002	SyncStatus/Sync On	4	112800
24.56	0.0002	SyncStatus/Sync On	4	122800
26.56	0.0002	SyncStatus/Sync On	4	132800
28.56	0.0002	SyncStatus/Sync On	4	142800
30.5552	0.0002	Tr/T  1	5	152776
30.56	0.0002	SyncStatus/Sync On	4	152800
30.7294	0.0002	Stimulus/S167	2	153647
30.7624	0.0002	Stimulus/S255	3	153812
32.5552	0.0002	Tr/T  1	5	162776
32.56	0.0002	SyncStatus/Sync On	4	162800
34.5552	0.0002	Tr/T  1	5	172776
34.56	0.0002	SyncStatus/Sync On	4	172800
36.5552	0.0002	Tr/T  1	5	182776
36.56	0.0002	SyncStatus/Sync On	4	182800
38.5552	0.0002	Tr/T  1	5	192776
38.56	0.0002	SyncStatus/Sync On	4	192800
40.5552	0.0002	Tr/T  1	5	202776
40.56	0.0002	SyncStatus/Sync On	4	202800
42.5552	0.0002	Tr/T  1	5	212776
42.56	0.0002	SyncStatus/Sync On	4	212800
44.5552	0.0002	Tr/T  1	5	222776
44.56	0.0002	SyncStatus/Sync On	4	222800
46.5552	0.0002	Tr/T  1	5	232776
46.56	0.0002	SyncStatus/Sync On	4	232800
48.5552	0.0002	Tr/T  1	5	242776
48.56	0.0002	SyncStatus/Sync On	4	242800
50.5552	0.0002	Tr/T  1	5	252776
50.56	0.0002	SyncStatus/Sync On	4	252800
52.5552	0.0002	Tr/T  1	5	262776
52.56	0.0002	SyncStatus/Sync On	4	262800
54.5552	0.0002	Tr/T  1	5	272776
54.56	0.0002	SyncStatus/Sync On	4	272800
56.5552	0.0002	Tr/T  1	5	282776
56.56	0.0002	SyncStatus/Sync On	4	282800
58.5552	0.0002	Tr/T  1	5	292776
58.56	0.0002	SyncStatus/Sync On	4	292800
60.5552	0.0002	Tr/T  1	5	302776
60.56	0.0002	SyncStatus/Sync On	4	302800
62.5552	0.0002	Tr/T  1	5	312776
62.56	0.0002	SyncStatus/Sync On	4	312800
64.5552	0.0002	Tr/T  1	5	322776
64.56	0.0002	SyncStatus/Sync On	4	322800
66.5552	0.0002	Tr/T  1	5	332776
66.56	0.0002	SyncStatus/Sync On	4	332800
68.5552	0.0002	Tr/T  1	5	342776
68.56	0.0002	SyncStatus/Sync On	4	342800
70.5552	0.0002	Tr/T  1	5	352776
70.56	0.0002	SyncStatus/Sync On	4	352800
72.5552	0.0002	Tr/T  1	5	362776
72.56	0.0002	SyncStatus/Sync On	4	362800
74.5552	0.0002	Tr/T  1	5	372776
74.56	0.0002	SyncStatus/Sync On	4	372800
76.5552	0.0002	Tr/T  1	5	382776
76.56	0.0002	SyncStatus/Sync On	4	382800
78.5552	0.0002	Tr/T  1	5	392776
78.56	0.0002	SyncStatus/Sync On	4	392800
80.5552	0.0002	Tr/T  1	5	402776
80.56	0.0002	SyncStatus/Sync On	4	402800
82.5552	0.0002	Tr/T  1	5	412776
