onset	duration	offset	trial	item	RT	response
60.5262	3.827772399876295	64.3539723998763	1	att	1.8871514997445	1.0
64.3546756001085	3.4779966999777088	67.8326723000862	1	past	2.02607479970902	1.0
67.8334632998228	2.0954315001145005	69.9288947999373	1	fut	0.730636400170624	1.0
69.9296778997302	3.6132630002685033	73.5429408999987	1	self	2.06013310002163	9.0
73.5441646997713	2.716398400254505	76.2605631000258	1	ppl	1.11428000032902	1.0
76.2613739997976	2.7988261003046944	79.06020010010229	1	arou	0.967361700255424	5.0
79.0609504001111	1.890506799798402	80.9514571999095	1	aff	1.19499939959496	5.0
80.9521502999485	4.0955002000555965	85.0476505000041	1	eng	1.08040970005095	7.0
85.04892829972209	5.400346400216009	90.4492746999381	1	mvmt	0.961682900320739	7.0
90.4500482001241	2.629916699603001	93.0799648997271	1	delib	0.806259599979967	3.0
93.0809703998161	2.895988600329005	95.9769590001451	1	image	0.881308400072157	1.0
95.9781760999831	2.7570520001459897	98.73522810012909	1	ling	0.864894799888134	6.0
98.7382920000601	2.7538477997290016	101.4921397997891	1	conf	0.788534699939191	9.0
154.3474640997951	3.218020400032998	157.5654844998281	2	att	1.76207070006058	9.0
157.5661838001471	4.355263999663009	161.9214477998101	2	past	0.838053799699992	6.0
161.92217050007412	2.0830528000369952	164.0052233001111	2	fut	0.815530899912119	8.0
164.00623860004208	3.123178699985999	167.12941730002808	2	self	0.795391699764878	7.0
167.13001510015607	2.436696299817015	169.5667113999731	2	ppl	0.856623800005764	1.0
169.56775559977513	3.102352200075984	172.6701077998511	2	arou	0.82929960032925	4.0
172.6708043998001	2.7791629000570026	175.4499672998571	2	aff	0.807670900132507	5.0
175.4505962001051	3.447962499689993	178.8985586997951	2	eng	0.732006799895316	6.0
178.89916599987907	2.769142900128003	181.66830890000708	2	mvmt	0.69564069993794	8.0
181.6692043997241	3.353139300365001	185.0223437000891	2	delib	0.615360400173813	7.0
185.02331650004612	2.3937973999420024	187.41711389998812	2	image	0.636639900039881	7.0
187.41784219982912	1.7646928001200024	189.18253499994913	2	ling	0.539964800234884	8.0
189.1835940999801	1.2586674001069866	190.44226150008708	2	conf	0.614306999836117	5.0
241.35415829977813	7.441908300389002	248.79606660016714	3	att	1.49788139993325	8.0
248.7967057999121	4.379788599908011	253.17649439982011	3	past	0.906098600011319	1.0
253.17745689981513	2.713566400111006	255.89102329992613	3	fut	0.85740360012278	9.0
255.89176289996914	2.9842114001519917	258.87597430012113	3	self	0.706445000134408	8.0
258.8769536998951	1.7659197002649876	260.6428734001601	3	ppl	0.567468999885023	7.0
260.6439181000821	3.605308899656052	264.24922699973814	3	arou	0.692345599643886	3.0
264.25006329993613	2.8239684998989674	267.0740317998351	3	aff	0.861893299967051	6.0
267.0749115997821	5.202764300164006	272.27767589994613	3	eng	0.910857300274074	2.0
272.2786260999631	2.794239900075013	275.0728660000381	3	mvmt	0.6873784000054	8.0
275.07353810015013	3.2286535999739954	278.3021917001241	3	delib	0.69409989984706	4.0
278.3031232997671	3.2010707999580177	281.5041940997251	3	image	0.834792400244623	7.0
281.5048410001111	1.785023899748012	283.28986489985914	3	ling	0.63303569983691	8.0
283.2906034000111	2.678532999940046	285.96913639995114	3	conf	0.863936999812722	9.0
347.8649227999051	3.748120000120025	351.61304280002514	4	att	1.90866680024192	9.0
351.6130588001471	4.399211999960016	356.0122708001071	4	past	0.982816499657929	1.0
356.0122879001211	2.7145563997319755	358.7268442998531	4	fut	1.03338059969246	9.0
358.72686379988613	2.955327500122962	361.6821913000091	4	self	0.749154900200665	8.0
361.6822084000231	3.6642835997039924	365.3464919997271	4	ppl	0.559390000067651	7.0
365.3465078000811	2.303648799657026	367.6501565997381	4	arou	0.734325799625367	3.0
367.65017409975513	2.1627077003939803	369.8128818001491	4	aff	0.732617900241166	7.0
369.8128978999231	2.3719759001390344	372.1848738000621	4	eng	0.690888000186533	3.0
