onset	duration	cue	constant1	timestamp	stimulus_coherence	response_time	response	constant2
28.69385278801201	0.8035556999966502	2	49	515242.3727	25	1.4148441999568604	2	0
29.49740848800866	0.8708100999938324	2	49	515242.8718	62.5	1.1104206999880262	2	0
30.36821858800249	0.7987785000004806	2	49	515243.4201	93.75	0.7878565000137314	2	0
31.166997088002972	0.7985214000218548	2	49	515243.9936	75	0.5626382000045851	1	0
31.965518488024827	0.8010423999512568	2	49	515245.2021	75	0.9725537999765947	2	0
32.766560887976084	0.8100146999931894	1	49	515245.7427	93.75	0.7120953000267036	1	0
33.57657558796927	0.8076850000070408	2	49	515246.5636	93.75	0.7230251000146382	1	0
34.384260587976314	0.7962031000060961	2	49	515247.1225	68.75	0.4741785	1	0
35.18046368798241	0.8010247999918647	2	49	515247.8787	62.5	0.43417580000823364	1	0
35.981488487974275	0.8015669000451453	2	49	515248.6592	56.25	0.4136708000442013	1	0
36.78305538801942	0.7993852999643423	2	49	515249.5839	75	0.5367857999517582	1	0
37.58244068798376	0.8011790000018664	2	49	515250.6307	93.75	0.7842509000329301	2	0
38.38361968798563	0.8011817000224255	2	49	515251.4529	93.75	0.8052492000279017	2	0
39.184801388008054	0.8087211999809369	2	49	515252.4712	68.75	1.0224165999679826	2	0
39.99352258798899	0.8020982000161894	2	49	515253.2588	68.75	1.0012914999970235	2	0
40.79562078800518	0.8046897000167519	1	49	515254.132	62.5	1.072330900002271	2	0
41.60031048802193	0.8025708999484777	2	49	515254.9707	56.25	1.1063998999889009	2	0
42.40288138797041	0.8095432000118308	2	49	515255.849	43.75	1.1821167000452988	2	0
43.21242458798224	0.7982184000429697	2	49	515256.6374	50	1.1609924000222236	2	0
44.01064298802521	0.7967215999960899	2	49	515257.476	43.75	1.201362199964933	2	0
44.80736459	0.8017875999794342	1	0	0	0	0	0	0
45.609152188000735	0.8096621999866329	2	49	515258.5492	87.5	0.6760689999791794	1	0
46.41881438798737	0.7981623000232503	2	49	515259.3769	93.75	0.6940761000150815	1	0
47.21697668801062	0.8037404000060633	2	49	515260.3241	87.5	0.8431098999571986	2	0
48.02071708801668	0.8018555999733508	1	49	515261.1623	81.25	0.8775368999922648	2	0
48.82257268799003	0.7976948	2	49	515262.161	56.25	1.074396300013177	2	0
49.620267488004174	0.7976114000193775	2	49	515263.018	50	1.1337196999811567	2	0
50.41787888802355	0.7992941999691539	2	0	0	0	0	0	0
51.217173087992705	0.8141813999973238	2	49	515263.9611	62.5	0.4799312999821268	1	0
52.03135448799003	0.8006797999842092	2	49	515264.8671	75	0.5717596000176854	1	0
52.83203428797424	0.7994367000064813	2	49	515265.7151	81.25	0.6190560000250116	1	0
53.63147098798072	0.8011745000258088	1	0	0	0	0	0	0
54.43264548800653	0.8028054999886081	2	49	515267.4415	100	0.7447944000014104	1	0
55.23545098799514	0.8033996000303887	2	49	515268.4075	81.25	0.9079989999881946	2	0
56.038850588025525	0.8013976999791339	1	0	0	0	0	0	0
56.84024828800466	0.8095505000092089	2	49	515269.5932	68.75	0.4889452999923378	1	0
57.64979878801387	0.8011325999977998	2	49	515270.7647	87.5	0.8508499999879859	2	0
58.45093138801167	0.8007762999623083	2	49	515271.6795	75	0.9645680999965407	2	0
59.251707687973976	0.8090729000396095	2	49	515272.7005	50	1.1847587000229396	2	0
60.060780588013586	0.8080369000090286	2	49	515273.5535	43.75	1.228722799976822	2	0
60.868817488022614	0.7992871999740601	2	0	0	0	0	0	0
61.668104687996674	0.8002590999822132	2	49	515274.4534	68.75	0.5213156000245363	1	0
62.46836378797889	0.8032	2	49	515275.5917	87.5	0.8593025000300258	2	0
63.27156378800282	0.8002837999956682	1	0	0	0	0	0	0
64.07184758799849	0.8059990999754518	2	49	515277.1567	93.75	0.8208746999735013	2	0
64.87784668797394	0.7985370000242256	2	49	515278.0556	81.25	0.9137235000380315	2	0
65.67638368799817	0.7984466999769211	2	49	515278.9324	68.75	0.9920330999884754	2	0
66.47483038797509	0.7973867999971844	1	0	0	0	0	0	0
67.27221718797227	0.8014308999991044	2	49	515279.9799	62.5	0.44366380001883954	1	0
68.07364808797138	0.8044104000437073	2	49	515280.8773	75	0.5395998	1	0
68.87805848801509	0.7969554	1	49	515281.8369	93.75	0.6948674999875948	1	0
69.67501389	0.7962330000009388	2	49	515282.828	81.25	0.8890155000262894	2	0
70.47124688798795	0.8038889	2	49	515283.6828	75	0.9475408000289463	2	0
71.27513578801882	0.7965701999492012	2	0	0	0	0	0	0
72.07170598796802	0.8018431000527926	2	49	515284.8335	68.75	0.4978166000219062	1	0
72.87354908802081	0.8008927999762818	2	49	515285.7763	87.5	0.6386925999540836	1	0
73.67444188799709	0.8062006999971345	2	49	515286.8489	81.25	0.9103960000211373	2	0
74.48064258799423	0.7981177999754436	1	0	0	0	0	0	0
75.27876038796967	0.7982007000246085	2	49	515288.3438	93.75	0.8009854000410996	2	0
76.07696108799428	0.7998006999841891	2	49	515289.2038	87.5	0.8628670999896713	2	0
