onset	duration	cue	constant1	timestamp	stimulus_coherence	response_time	response	constant2
20.55943245409071	0.865922	2	49	5594.820156	100	0.8371667000001253	1	0
21.425354454090666	0.8675715999997919	1	0	0	0	0	0	0
22.292926054090458	0.8553178000001935	2	49	5596.571236	93.75	0.8547528999997667	2	0
23.14824385409065	0.8570792999998957	2	49	5597.364258	100	0.7924579999998969	1	0
24.005323154090547	0.9760597000004054	2	49	5598.301988	100	0.8731084999999439	1	0
24.981382854090953	0.8681542999993326	1	49	5599.32165	87.5	0.9167103	2	0
25.849537154090285	0.8537958000006256	2	49	5600.22476	81.25	0.9516663000003973	2	0
26.70333295409091	0.8629780999999639	2	49	5601.072119	81.25	0.9452296999997998	2	0
27.566311054090875	0.8560816	2	49	5602.019262	75	1.029393899999377	2	0
28.42239265	0.8709070999993855	2	49	5602.993736	62.5	1.147786499999711	2	0
29.293299754090185	0.8823758000007729	2	49	5603.708557	81.25	0.9917011000006823	2	0
30.175675554090958	0.9157513000000108	2	49	5604.516283	93.75	0.9170503999994253	2	0
31.09142685409097	0.8549012999992556	2	49	5605.441708	87.5	0.9267243999993298	2	0
31.946328154090224	0.8507550000003903	1	0	0	0	0	0	0
32.797083154090615	0.8514050000003408	2	49	5606.965957	93.75	0.7453170999997383	1	0
33.648488154090956	0.8491416999995636	2	49	5607.866377	100	0.7943317999997817	1	0
34.49762985409052	0.8801157999996576	2	49	5608.821596	87.5	0.9004096999997273	2	0
35.37774565409018	0.8679520000005141	2	49	5609.708696	87.5	0.9073935000005804	2	0
36.24569765409069	0.8467559	2	49	5610.528664	93.75	0.8594094000000041	2	0
37.09245355409075	0.8732398000001922	2	49	5611.417679	87.5	0.9016688000001523	2	0
37.965693354090945	0.8519698999998582	2	49	5612.312294	87.5	0.9230438999993567	2	0
38.81766325	0.8487669999994978	2	49	5613.063229	100	0.8220086999999694	1	0
39.66643025	0.8470114000001558	2	49	5613.903667	100	0.8136804000005213	1	0
40.51344165409046	0.8659279000003153	2	49	5614.824878	93.75	0.8878795000000537	2	0
41.37936955409077	0.8564354999998613	2	49	5615.633356	93.75	0.8304298000002746	2	0
42.23580505409063	0.8642346999995425	2	49	5616.5517	93.75	0.8923388000002888	2	0
43.100039754090176	0.8556819000004907	2	49	5617.413456	87.5	0.8898596000008183	2	0
43.95572165409067	0.8470138000002407	2	49	5618.241336	93.75	0.8620575	2	0
44.80273545409091	0.8986011999995753	2	49	5619.193049	87.5	0.9667565	2	0
45.70133665409048	0.8537575999998808	2	49	5620.044165	87.5	0.9192714999999225	2	0
46.55509425409036	0.8575780999999552	2	49	5620.804206	100	0.8255551000002015	1	0
47.41267235409032	0.8575089000005391	2	49	5621.661829	100	0.8255999000002703	1	0
48.27018125409086	0.8567894999996497	2	49	5622.535937	93.75	0.8421990999995614	2	0
49.12697075409051	0.8642528999998831	2	49	5623.373167	100	0.8226395000001503	1	0
49.99122365409039	0.8710209999999279	2	49	5624.609684	56.25	1.1949036000005435	2	0
50.86224465409032	0.9084599000007074	2	49	5625.120373	93.75	0.8345722000003661	1	0
51.770704554091026	0.8548585999997158	2	49	5625.973835	100	0.7795740999999907	1	0
52.62556315409074	0.8666155999999319	2	49	5626.783015	93.75	0.7338953999997102	1	0
53.49217875409067	0.8586546999995335	2	49	5627.677328	93.75	0.7615929000003234	1	0
54.35083345409021	0.8624228000007861	2	49	5628.551556	93.75	0.7771657000002961	1	0
55.21325625409099	0.8610484000000724	2	49	5629.414691	93.75	0.7778779000000213	1	0
56.074304654091065	0.8448945999998614	2	49	5630.251523	93.75	0.7536613	1	0
56.91919925409093	0.8634643999994296	2	49	5631.123209	93.75	0.7804533999997147	1	0
57.782663654090356	0.8876516000000265	2	49	5632.028611	100	0.8223904000005859	1	0
58.67031525409038	0.8636508999998114	2	49	5632.977399	93.75	0.8835267000004023	2	0
59.533966154090194	0.8581222000002526	2	49	5633.730062	93.75	0.7725392000002103	1	0
60.39208835409045	0.8486038000000917	2	49	5634.744166	81.25	0.9285213000002841	2	0
61.24069215409054	0.8490182000005007	2	49	5635.507052	93.75	0.8428027999998449	2	0
62.08971035409104	0.8559863999998925	2	49	5636.310697	100	0.7974300999994739	1	0
62.94569675409093	0.8665031999998973	2	49	5637.097749	93.75	0.7284959999997227	1	0
63.81219995409083	0.8997744999996939	1	49	5638.089555	100	0.8537987999998222	1	0
64.71197445409052	0.8536488999998255	2	49	5638.964655	93.75	0.8291243000003305	2	0
65.56562335409035	0.8651620999999068	2	49	5639.935802	81.25	0.9466221000002406	2	0
66.43078545409026	0.8412422999999762	2	49	5640.685379	93.75	0.8310365000006641	2	0
67.27202775409023	0.8744609000004857	2	49	5641.79493	68.75	1.0993461	2	0
68.14648865409072	0.8488712999997006	2	49	5642.388488	100	0.8184424999999464	1	0
68.99535995409042	0.8425361999998131	1	0	0	0	0	0	0
69.83789615409023	0.8459924000007959	2	49	5644.068692	100	0.8072394000000713	1	0
70.68388855409103	0.8579539999991539	2	49	5644.800185	87.5	0.6927395999991859	1	0
71.54184255409018	0.8507572000007713	2	49	5645.869328	87.5	0.9039285000008022	2	0
72.39259975409095	0.8508498000001055	1	0	0	0	0	0	0
73.24344955409106	0.8526745999997729	2	49	5647.33836	87.5	0.6713540999999168	1	0
74.09612415409083	0.8617616000001362	1	49	5648.281307	93.75	0.7616266999993968	1	0
74.95788575409097	0.8879486999994697	2	49	5649.107556	87.5	0.7261140999999043	1	0
75.84583445409044	0.8911783000003197	2	49	5650.125589	100	0.8561977999997907	1	0
76.73701275409076	0.8862896999999066	2	49	5651.017378	100	0.8568090999997366	1	0
77.62330245409066	0.8869870999997147	1	0	0	0	0	0	0
78.51028955409038	0.8638619000003018	1	49	5652.65474	87.5	0.7208940999998958	1	0
79.37415145409068	0.8573039000002609	2	49	5653.800652	81.25	1.002944199999547	2	0
80.23145535409094	0.8767201999999088	2	49	5654.664263	81.25	1.0092506000000867	2	0
81.10817555409085	0.90641	2	49	5655.431531	100	0.8997988000000987	1	0
82.01458555409044	0.8665865000002668	2	0	0	0	0	0	0
82.88117205409071	0.8846516000003248	2	49	5656.946247	75	0.6415184	1	0
