onset	duration	offset	trial	item	RT	response
54.5168	2.9451855998485996	57.4619855998486	1	att	1.39100260008126	9.0
57.4632781004935	3.0203308993951055	60.4836089998886	1	past	0.961486400105059	1.0
60.484570200222706	2.4140459001064016	62.89861610032911	1	fut	0.870629799552262	9.0
62.8995373003587	2.715133699588506	65.61467099994721	1	self	0.619999299757183	6.0
65.61556830037681	2.2461736993863894	67.8617419997632	1	ppl	0.716422899626195	9.0
67.8628462000221	2.8042804999276996	70.6671266999498	1	arou	0.568021300248802	4.0
70.6681168001547	3.0588400997221896	73.7269568998769	1	aff	0.62097579985857	7.0
73.7279609997228	3.617619900032807	77.3455808997556	1	eng	0.634523000568151	1.0
77.3469253002137	2.433300100266905	79.7802254004806	1	mvmt	0.578363100066781	9.0
79.7812079998135	3.504041600040793	83.2852495998543	1	delib	0.498752100393176	3.0
83.2864745004503	2.147115100175	85.4335896006253	1	image	0.579480599611998	7.0
85.4349120004503	1.439994399436003	86.8749063998863	1	ling	0.393368399702013	8.0
86.8759863000763	1.8526665996759988	88.7286528997523	1	conf	0.556804500520229	9.0
137.6541017001893	2.6790028996769877	140.3331045998663	2	att	1.13694989960641	9.0
140.3339898005533	3.492957099340998	143.8269468998943	2	past	0.679884199984372	3.0
143.82801509987831	1.863632700406015	145.69164780028433	2	fut	0.504842800088227	8.0
145.69261260018033	3.8680693004280045	149.56068190060833	2	self	0.641580400057137	1.0
149.5618697001073	1.8597683999680044	151.4216381000753	2	ppl	0.554202999919653	9.0
151.42243509985832	2.158328300341992	153.5807634002003	2	arou	0.705454700626433	4.0
153.58163750045333	2.6746613001450044	156.25629880059833	2	aff	0.629212600179017	7.0
156.2571506999833	2.619212900289	158.8763636002723	2	eng	0.55077760014683	3.0
158.8771746006263	1.8443241994829975	160.7214988001093	2	mvmt	0.58915379922837	9.0
160.7224341003623	2.767998999916017	163.49043310027832	2	delib	0.677262200042605	3.0
163.49130250014628	2.216511299834025	165.7078137999803	2	image	0.590688399970531	6.0
165.7087764997433	1.7055339002990024	167.4143104000423	2	ling	0.378315000794828	9.0
167.41535400007228	1.9550085999070177	169.3703625999793	2	conf	0.564214600250125	9.0
229.25728420041833	3.1762720998369787	232.4335563002553	3	att	1.32957249972969	9.0
232.43420659996832	3.3420069999999953	235.77621359996832	3	past	0.738835399970412	1.0
235.77681960039132	2.58501369971799	238.3618333001093	3	fut	0.836716200225055	9.0
238.3628496002803	2.666348000058008	241.0291976003383	3	self	0.674501799978316	9.0
241.02980690043734	2.9568187994879622	243.9866256999253	3	ppl	0.678985799662769	3.0
243.98739429995732	2.6195488004009917	246.6069431003583	3	arou	0.688280300237238	8.0
246.60761570059032	2.751839899457991	249.3594556000483	3	aff	0.731177099980414	2.0
249.3603255000363	3.1239386005329948	252.4842641005693	3	eng	0.694902299903333	6.0
252.4851007998393	2.907579000108001	255.3926797999473	3	mvmt	0.676075800321996	9.0
255.39354750015133	3.8280985001479735	259.2216460002993	3	delib	0.681127199903131	1.0
259.22243079975533	2.9363139001649756	262.1587446999203	3	image	0.700842100195587	7.0
262.1599050002573	2.2593772001570187	264.41928220041433	3	ling	0.681955100037158	7.0
264.4200602002843	2.371197099797996	266.7912573000823	3	conf	0.666815900243819	9.0
321.6620806005253	2.5621162001040148	324.22419680062933	4	att	1.21360839996487	9.0
324.2242091006073	4.256508799270023	328.48071789987733	4	past	0.745911499485373	7.0
328.4807340005813	2.4059157995509963	330.8866498001323	4	fut	0.661245499737561	8.0
330.8866684005063	1.9920306000859682	332.8786990005923	4	self	0.690739099867642	7.0
332.8787183003903	2.498863399960044	335.37758170035033	4	ppl	0.488295999355614	8.0
335.3776004003763	2.887721199542	338.2653215999183	4	arou	0.715753899887204	6.0
338.2653418003053	2.7331277998160317	340.9984696001213	4	aff	0.630640599876642	8.0
340.9984883001473	3.9263006998230026	344.9247889999703	4	eng	0.629723099991679	3.0
344.9248085000023	2.4429783001539818	347.3677868001563	4	mvmt	0.638595799915493	8.0
347.3678019006203	3.7538482993850266	351.1216502000053	4	delib	0.599153399467468	2.0
351.1216640999943	2.077167700045038	353.19883180003933	4	image	0.64070020057261	6.0
353.1988510001853	1.8665586002169903	355.0654096004023	4	ling	0.427588500082493	9.0
355.0654288005483	1.7986313998699757	356.8640602004183	4	conf	0.535625899210572	9.0
413.7685250003293	3.046776499598991	416.8153014999283	5	att	1.14077449962497	9.0
416.8153188001763	2.66762309987098	419.4829419000473	5	past	0.650764199905097	9.0
419.4829584002893	3.479298699647984	422.9622570999373	5	fut	0.667846899479628	3.0
422.9622733002933	4.054100000299002	427.0163733005923	5	self	0.781483399681747	3.0
427.0163928006243	3.4208860993389862	430.4372788999633	5	ppl	0.737561199814081	9.0
430.43731220033334	2.764352199620987	433.2016643999543	5	arou	0.608484899625182	8.0
433.2016790002983	2.9169421996920164	436.11862119999034	5	aff	0.64988339971751	7.0
436.11863850023934	2.7110356995829648	438.8296741998223	5	eng	0.73119920026511	3.0
438.8296903005273	2.1624630000439993	440.9921533005713	5	mvmt	0.581072200089693	8.0
440.9921686999903	4.377865600400014	445.37003430039033	5	delib	0.619257899932563	1.0
445.3700541003073	2.325115299784045	447.69516940009134	5	image	0.680769800208509	6.0
447.6951894002433	2.4924253001810257	450.1876147004243	5	ling	0.339255499653518	9.0
450.18763420045633	2.004679699429005	452.19231389988533	5	conf	0.705798499286175	9.0
511.06742520038335	2.7931340998039786	513.8605593001873	6	att	1.23800660017878	1.0
513.8605785999853	3.0634984001510475	516.9240770001363	6	past	0.807009399868548	1.0
516.9241141003023	3.018572599627987	519.9426866999303	6	fut	1.60524119995534	1.0
519.9427059997273	2.8504489008339533	522.7931549005613	6	self	0.936111300252378	9.0
522.7931745998964	2.483161600306971	525.2763362002033	6	ppl	0.8430997999385	1.0
525.2763514999704	2.4584033004939556	527.7347548004643	6	arou	0.795125200413167	6.0
527.7347743004963	2.6799566000699997	530.4147309005663	6	aff	0.788445299491286	4.0
530.4147476001114	4.189996399916936	534.6047440000283	6	eng	0.628978500142694	6.0
534.6047570003603	3.222635699435955	537.8273926997963	6	mvmt	0.478628999553621	3.0
537.8274196001173	2.3042933996770216	540.1317129997943	6	delib	0.716532899998128	6.0
540.1317327000603	2.778940300457066	542.9106730005174	6	image	0.606657699681818	1.0
542.9106971003513	3.250029699877018	546.1607268002283	6	ling	0.721227299422026	7.0
546.1607420999964	2.299625700338993	548.4603678003353	6	conf	0.635213799774647	9.0
