onset	duration	cue	constant1	timestamp	stimulus_coherence	response_time	response	constant2
20.73946767952293	0.8142642000457272	2	49	1031772.506	68.75	1.0436904999660328	2	0
21.55373187956866	0.8225296000018716	2	49	1031773.208	81.25	0.9316010000184178	2	0
22.37626147957053	0.8176047999877483	2	49	1031773.949	87.5	0.8499302000273019	2	0
23.19386627955828	0.8164159000152722	2	49	1031774.806	87.5	0.8892682	2	0
24.01028217957355	0.8181435000151396	2	49	1031775.376	87.5	0.6428795999381691	1	0
24.82842567958869	0.8552590999752283	2	49	1031776.336	100	0.7849440999561921	1	0
25.68368477956392	0.8232527000363916	1	49	1031776.913	68.75	0.5068086	1	0
26.50693747960031	0.8135976999765262	2	49	1031777.884	87.5	0.6543546998873353	1	0
27.320535179576837	0.8152130999369547	2	49	1031778.664	81.25	0.6207811000058427	1	0
28.13574827951379	0.8211417000275105	2	49	1031779.573	93.75	0.7144781000679359	1	0
28.95688998	0.8224332999670878	2	49	1031780.411	93.75	0.7311688000336289	1	0
29.77932327950839	0.8195149999810383	2	49	1031781.213	93.75	0.7107643000781536	1	0
30.598838279489428	0.8175142001127824	2	49	1031782.004	87.5	0.6826475000707433	1	0
31.41635247960221	0.8142665999475867	2	49	1031782.818	87.5	0.6791403999086469	1	0
32.23061908	0.8146903000306338	2	49	1031783.718	100	0.7648409999674186	1	0
33.04530937958043	0.8130617	2	49	1031784.522	100	0.7542415999341756	1	0
33.858371079550125	0.8210575999692082	2	49	1031785.419	93.75	0.8381635999539867	2	0
34.67942867951933	0.8221283999737352	2	49	1031786.103	93.75	0.7003081999719143	1	0
35.50155707949307	0.8164981	2	49	1031786.919	93.75	0.6949859000742435	1	0
36.318055179552175	0.8194054999621585	2	49	1031787.835	93.75	0.7944616000168025	2	0
37.137460679514334	0.8211466000648215	2	49	1031788.593	93.75	0.7331423000432551	1	0
37.958607279579155	0.8134637	2	49	1031789.548	87.5	0.8669800999341533	2	0
38.77207097958308	0.8155953999375924	2	49	1031790.111	81.25	0.6156246999744326	1	0
39.58766637952067	0.8230495000025257	2	49	1031791.036	93.75	0.7252149999840185	1	0
40.410715879523195	0.8173675000434741	2	49	1031791.971	93.75	0.8379098000004888	2	0
41.22808337956667	0.8278470999794081	2	49	1031792.785	93.75	0.8338240999728441	2	0
42.05593047954608	0.8162955000298098	2	49	1031793.648	87.5	0.8697544999886304	2	0
42.87222597957589	0.8163585999282077	2	49	1031794.358	100	0.7630890000145882	1	0
43.688584579504095	0.8271925000008196	2	49	1031795.163	100	0.7511714000720531	1	0
44.515777079504915	0.8274887000443414	2	49	1031795.9	87.5	0.6616871000733227	1	0
45.343265779549256	0.8172560000093654	2	49	1031796.894	93.75	0.8280075000366196	2	0
46.16052177955862	0.8147377000423148	2	49	1031797.701	93.75	0.8173600999871269	2	0
46.975259479600936	0.8181855999864638	2	49	1031798.314	81.25	0.6156776	1	0
47.79344508	0.8266654999461025	1	0	0	0	0	0	0
48.62011058	0.8238784000277519	1	0	0	0	0	0	0
49.443988979561254	0.8147439999738708	2	49	1031801.329	50	1.1620398999657482	2	0
50.258732979535125	0.8244888000190258	2	49	1031801.862	87.5	0.8803231000201777	2	0
51.08322177955415	0.8232774999924004	1	0	0	0	0	0	0
51.90649927954655	0.8164412999758497	1	0	0	0	0	0	0
52.72294058	0.8173160000005737	2	49	1031804.302	87.5	0.8563999000471085	2	0
53.540256579522975	0.8178813999984413	2	49	1031805.083	93.75	0.8197952000191435	2	0
54.358137979521416	0.8232121000764892	2	49	1031806.211	56.25	1.130066900048405	2	0
55.181350079597905	0.8186698999488726	2	49	1031806.802	81.25	0.8977981999050826	2	0
56.00001997954678	0.8188997999532148	2	49	1031807.761	68.75	1.0384499999927357	2	0
56.81891977949999	0.8195905000902712	2	49	1031808.322	100	0.7805451999884099	1	0
57.638510279590264	0.8202233999036252	1	0	0	0	0	0	0
58.45873367949389	0.8175557000795379	2	49	1031810.292	56.25	1.1105648000957444	2	0
59.27628937957343	0.8158285	2	49	1031810.966	75	0.9669409	2	0
60.09211787953973	0.8117365000071004	2	49	1031811.748	81.25	0.9332863000454381	2	0
60.90385437954683	0.8148436000337824	2	49	1031812.615	75	0.9884148000273854	2	0
61.71869797958061	0.8219625999918208	1	0	0	0	0	0	0
62.54066057957243	0.8204377	1	0	0	0	0	0	0
63.361098279594444	0.8216852999757975	2	49	1031814.997	81.25	0.9132111999206245	2	0
64.18278357957024	0.8166355999419466	2	49	1031815.869	75	0.9639013999840245	2	0
64.99941917951219	0.8170263000065461	2	49	1031816.733	68.75	1.0110246000112966	2	0
65.81644547951873	0.8136875000782311	2	49	1031817.216	87.5	0.6770097999833524	1	0
66.63013297959697	0.8199990999419242	2	49	1031818.431	62.5	1.078277499997057	2	0
67.45013207953889	0.8250126000493765	2	49	1031818.932	100	0.7593372999690473	1	0
68.27514467958827	0.8148020999506116	2	49	1031819.964	75	0.9656102999579161	2	0
69.08994677953888	0.8254940999904647	2	49	1031820.522	93.75	0.7094863000093028	1	0
69.91544087952934	0.8184341000160202	2	49	1031821.37	93.75	0.7313380000414327	1	0
70.73387497954536	0.8196005000500008	2	49	1031822.223	100	0.7658586000325158	1	0
71.55347547959536	0.8142303999047726	2	49	1031823.194	81.25	0.9172136998968199	2	0
72.36770587950014	0.8084779999917373	2	49	1031823.914	93.75	0.8237997000105679	2	0
73.17618387949187	0.8146954000694677	2	49	1031824.68	100	0.7814095000503585	1	0
73.99087927956134	0.8147709	2	49	1031825.59	87.5	0.8766083000227809	2	0
74.80565017950721	0.8196944000665098	1	49	1031826.292	100	0.7634080999996513	1	0
75.62534457957372	0.8196716000093147	2	49	1031827.308	75	0.9593852999387309	2	0
76.44501617958304	0.8266629999270663	2	49	1031828.322	50	1.1546466000145301	2	0
77.27167918	0.8162300999974832	2	49	1031828.927	81.25	0.9321534000337124	2	0
78.08790927950758	0.8225265999790281	2	49	1031829.683	87.5	0.8718248000368476	2	0
78.91043587948661	0.8231552001088858	2	49	1031830.43	93.75	0.7963086001109332	2	0
