onset	duration	offset	trial	item	RT	response
50.219800000000006	6.496510899974993	56.716310899975	1	att	2.18199009995442	7.0
56.717396499975806	2.5661746000404975	59.2835711000163	1	past	1.22565629996825	5.0
59.28450590003301	1.2732248000101976	60.55773070004321	1	fut	0.842819399898872	5.0
60.55843380004191	4.068118799943491	64.6265525999854	1	self	1.39378769998439	6.0
64.6275402999392	2.546857800101904	67.1743981000411	1	ppl	1.01605140010361	6.0
67.175265600011	2.524938000016803	69.7002036000278	1	arou	1.19367810001131	3.0
69.7012034999581	2.048415599973012	71.74961909993111	1	aff	0.999520900077187	5.0
71.7503763999932	4.367010700050699	76.1173871000439	1	eng	1.06073629995808	5.0
76.11827509993711	4.0732283000834	80.19150340002051	1	mvmt	2.56711870001163	7.0
80.1924614999818	3.356606499990505	83.54906799997231	1	delib	0.959544899989851	4.0
83.55010299993731	3.662332100095	87.21243510003231	1	image	1.19195950007997	7.0
87.21346219993731	2.1330433000109963	89.34650549994831	1	ling	0.835733900079504	2.0
89.3474602000003	7.7288972999660075	97.0763574999663	1	conf	5.97013199992944	6.0
151.6949370999733	2.083199599989996	153.77813669996328	2	att	1.52723690005951	5.0
153.77899029994433	4.052419000072007	157.83140930001633	2	past	1.77782459999435	8.0
157.83235570000528	2.50459209992502	160.3369477999303	2	fut	1.08161570003722	2.0
160.3377513999963	2.601096199940997	162.9388475999373	2	self	1.04932979994919	7.0
162.9399238999843	2.737853200057998	165.6777771000423	2	ppl	0.850284700049087	7.0
165.67899019996628	3.8916957000040213	169.5706858999703	2	arou	0.935939999995753	7.0
169.5718060000013	2.4385240999980056	172.0103300999993	2	aff	0.910365300020203	8.0
172.0113246000053	4.309387099929012	176.32071169993432	2	eng	0.844530000002123	5.0
176.32161659995631	3.175978500046	179.49759510000231	2	mvmt	0.910348500008695	2.0
179.49864119993532	3.8303249001039887	183.3289661000393	2	delib	0.817576000001281	6.0
183.3296056000193	5.768829499953	189.0984350999723	2	image	1.14244019996841	8.0
189.0993465000443	2.071805299958015	191.17115180000232	2	ling	1.17154909996316	6.0
191.1723080999593	3.3407980999910194	194.51310619995033	2	conf	1.49145229998976	7.0
244.09925090001428	8.602038500016022	252.7012894000303	3	att	1.57662309997249	8.0
252.7021501999493	3.8838234000139664	256.58597359996327	3	past	0.989536600071006	8.0
256.5868163999773	3.2670392000590027	259.8538556000363	3	fut	0.850838899961673	6.0
259.8546490000233	4.420681199991009	264.2753302000143	3	self	0.946878699935041	6.0
264.27638949993127	1.6774672000900068	265.9538567000213	3	ppl	0.711369400029071	7.0
265.9545961999473	2.0307108000860126	267.9853070000333	3	arou	0.84891190007329	7.0
267.9861511999413	2.199877000064987	270.18602820000626	3	aff	0.78317190008238	7.0
270.1869915000073	4.850300199933997	275.0372916999413	3	eng	0.814512699958868	6.0
275.0380215000273	3.6993644000029917	278.7373859000303	3	mvmt	1.31363479990978	7.0
278.7385098999743	3.5377541000489714	282.2762640000233	3	delib	0.964218500070274	4.0
282.27703249993726	3.549734700006013	285.8267671999433	3	image	0.993040700093843	8.0
285.8277063999933	2.9625661999450017	288.7902725999383	3	ling	0.925408000010066	7.0
288.7911509999913	9.396386499981986	298.1875374999733	3	conf	1.06298699998297	8.0
355.8051630999333	9.64268550009001	365.4478486000233	4	att	3.65404040005524	6.0
365.4478698999533	3.79352090007103	369.2413908000243	4	past	1.34333649999462	5.0
369.24141179995127	4.111771600088048	373.3531834000393	4	fut	1.21892680006567	5.0
373.3532019999483	3.3992502000190257	376.7524521999673	4	self	0.961981900036335	7.0
376.7524685999753	2.5539123000339714	379.3063809000093	4	ppl	0.819319100002758	2.0
379.3063992000323	1.749474799958989	381.05587399999126	4	arou	0.657364999991842	4.0
381.05589390002626	2.681313499925011	383.7372073999513	4	aff	0.629441899945959	5.0
383.7372256999743	3.9570176000709694	387.6942433000453	4	eng	0.630240299971774	4.0
387.6943282999943	5.207699800025978	392.9020281000203	4	mvmt	0.945656699943356	7.0
