onset	duration	cue	constant1	timestamp	stimulus_coherence	response_time	response	constant2
20.482233288814314	0.7989525999873877	2	0	0	0	0	0	0
21.28118589	0.8001301999902353	2	0	0	0	0	0	0
22.081316088791937	0.8009854999836534	2	49	684640.262	50	1.1219326000427827	2	0
22.88230158877559	0.7991889000404626	2	49	684640.8549	81.25	0.9138141999719664	2	0
23.681490488816053	0.7996656999457628	2	49	684641.4273	93.75	0.6870659999549389	1	0
24.481156188761815	0.8001565000740811	2	49	684642.1471	81.25	0.6071996000828221	1	0
25.281312688835897	0.8016148000024259	2	49	684642.92	81.25	0.5799308000132442	1	0
26.082927488838322	0.7999161999905482	2	49	684643.6933	75	0.5515698000090197	1	0
26.88284368882887	0.7998115	2	49	684644.4762	75	0.5345981999998912	1	0
27.68265518883709	0.8018747000023723	2	49	684645.4673	100	0.7258429999928921	1	0
28.48452988883946	0.8001821999205276	2	49	684646.2816	100	0.7383154999697581	1	0
29.28471208875999	0.8005649000406265	2	49	684647.0816	100	0.7381575000472367	1	0
30.085276988800615	0.7996478	2	49	684648.0079	87.5	0.8638880000216886	2	0
30.88492478884291	0.8014604999916628	2	49	684648.7352	93.75	0.7915413	2	0
31.686385288834572	0.8002872000215575	2	49	684649.5743	87.5	0.8291881999466568	2	0
32.48667248885613	0.7999167999951169	2	49	684650.2903	100	0.7448486998910084	1	0
33.286589288851246	0.8003706999588758	2	49	684651.2457	81.25	0.9003625999903306	2	0
34.08695998881012	0.8003909999970347	2	49	684652.1976	62.5	1.0518585999961942	2	0
34.88735098880716	0.8004989000037313	2	49	684652.7733	87.5	0.8272206999827176	2	0
35.68784988881089	0.8002513999817893	2	49	684653.3966	87.5	0.6499616999644786	1	0
36.48810128879268	0.7990539000602439	2	49	684654.1878	87.5	0.6409739999799058	1	0
37.28715518885292	0.8024938999442384	2	49	684655.1469	93.75	0.8010006	2	0
38.08964908879716	0.8000219999812543	2	49	684655.9942	87.5	0.8457506999839097	2	0
38.889671088778414	0.8003974000457674	2	49	684656.8107	87.5	0.8622797999996692	2	0
39.69006848882418	0.8005381999537349	1	0	0	0	0	0	0
40.490606688777916	0.8016156000085175	2	49	684658.1538	81.25	0.6044451000634581	1	0
41.292222288786434	0.8005501000443473	2	49	684659.053	93.75	0.7019907999783754	1	0
42.09277238883078	0.7980453999480233	2	49	684659.7967	87.5	0.6451736999442801	1	0
42.890817788778804	0.8003481000196189	2	49	684660.6836	100	0.7340609000530094	1	0
43.69116588879842	0.7986448999727145	2	49	684661.638	81.25	0.8881236000452191	2	0
44.48981078877114	0.7994922	2	49	684662.1917	87.5	0.6431802000151947	1	0
45.28930298879277	0.7997454999713227	2	49	684662.8227	68.75	0.47465440002270043	1	0
46.08904848876409	0.8000087999971583	2	49	684663.607	62.5	0.45921160001307726	1	0
46.88905728876125	0.8007143000140786	1	49	684664.5387	81.25	0.5909297000616789	1	0
47.68977158877533	0.8013504999689758	2	49	684665.3868	87.5	0.6383175000082701	1	0
48.491122088744305	0.8009444000199437	2	49	684666.2048	87.5	0.6549311000853777	1	0
49.29206648876425	0.7998457	2	49	684667.047	93.75	0.6962246000766754	1	0
50.09191218880005	0.8033107999945059	2	49	684667.933	93.75	0.7823355000000447	2	0
50.89522298879456	0.8004075000062585	1	49	684668.698	100	0.7440540000097826	1	0
51.695630488800816	0.8031477000331506	2	49	684669.5622	93.75	0.8078458999516442	2	0
52.49877818883397	0.8025048	2	49	684670.4232	87.5	0.8656184999272227	2	0
53.30128298874479	0.7991553000174463	2	49	684671.0822	100	0.7221359	1	0
54.100438288762234	0.799176	2	49	684671.8754	93.75	0.7161673000082374	1	0
54.899614288820885	0.8010599999688566	2	49	684672.7592	93.75	0.8008281999500468	2	0
55.70067428878974	0.7996033	2	49	684673.5142	100	0.7548005999997258	1	0
56.50027758884244	0.8009892	2	49	684674.2272	87.5	0.6681583999888971	1	0
57.301266788854264	0.7983085999730974	2	49	684675.1511	93.75	0.7910396999213845	2	0
58.09957538882736	0.8005907000042498	2	49	684675.885	100	0.7266775999451056	1	0
58.90016608883161	0.7990024000173435	2	49	684676.696	100	0.7370281999465078	1	0
59.699168488848954	0.8003525999374688	2	49	684677.4642	93.75	0.7063119999365881	1	0
60.49952108878642	0.8002292000455782	1	0	0	0	0	0	0
61.29975029	0.8017358	1	49	684679.0137	87.5	0.6551699999254197	1	0
62.10148608882446	0.7996329999295995	1	49	684679.8433	93.75	0.6830253999214619	1	0
62.90111908875406	0.8006180000957102	2	49	684680.9472	68.75	0.9873665000777692	2	0
63.70173708884977	0.7992694999556988	2	49	684681.9166	50	1.1561272999970242	2	0
64.50100658880547	0.8021168999839574	2	0	0	0	0	0	0
65.30312348878942	0.7999226	2	49	684682.9206	75	0.5587320000631735	1	0
66.10304609	0.8008871999336407	2	49	684683.8173	87.5	0.6555402999510989	1	0
66.90393328876235	0.8017182000912726	2	49	684684.7184	100	0.7556897000176832	1	0
67.70565148885362	0.8009128998965025	2	49	684685.5836	93.75	0.8191622999729589	2	0
68.50656438875012	0.7999175	2	49	684686.3259	100	0.7606277000159025	1	0
69.30648188875057	0.7987176000606269	2	49	684687.1095	100	0.7442387000191957	1	0
70.10519949	0.8012025	2	49	684687.8958	100	0.7318033999763429	1	0
70.90640198881738	0.8004682	2	49	684688.7689	93.75	0.8037699999986216	2	0
71.70687018882018	0.8015096000162885	2	49	684689.7327	75	0.9670590999303386	2	0
72.50837978883646	0.7995611999649554	2	49	684690.2113	87.5	0.6441668	1	0
73.30794098880142	0.7981420999858528	2	49	684690.9619	81.25	0.5952155999839306	1	0
74.10608308878727	0.7997881000628695	2	49	684691.8416	93.75	0.6767699000192806	1	0
74.90587118885014	0.8011235999874771	2	49	684692.8652	81.25	0.9005427999654785	2	0
75.70699478883762	0.8003084999509156	2	49	684693.586	93.75	0.8202954999869689	2	0
76.50730328878853	0.8014440999832004	1	0	0	0	0	0	0
77.30874738877174	0.7993947999784723	1	0	0	0	0	0	0
78.10814218875021	0.8012584000825882	2	49	684695.8818	93.75	0.7149321000324562	1	0
78.90940059	0.8010090999305248	2	49	684696.6553	93.75	0.6871354000177234	1	0
79.71040968876332	0.7993512999964878	2	49	684697.489	93.75	0.7197837000712752	1	0
80.50976098875981	0.8003356	2	49	684698.3093	100	0.7407646999927238	1	0
81.31009658880066	0.8006332999793813	1	49	684699.0721	93.75	0.7032554	1	0
82.11072988878004	0.8017501	2	49	684699.8668	93.75	0.6973002000013366	1	0
82.91247998876497	0.8000185000710189	2	49	684700.6541	93.75	0.6828787000849843	1	0
83.71249848883599	0.7993865	2	49	684701.4521	93.75	0.6808120999485254	1	0
84.51188498875126	0.8005290000000969	1	49	684702.3324	100	0.7617964000673965	1	0
85.31241398875136	0.7998845000984147	2	49	684703.1241	100	0.7529617000836879	1	0
86.11229848884977	0.8002052999800071	2	49	684704.0173	87.5	0.8462159999180585	2	0
86.91250378882978	0.7996696999762207	1	0	0	0	0	0	0
87.71217349	0.8006068000104278	2	49	684705.2962	75	0.5252469000406563	1	0
88.51278028881643	0.7988605999853462	1	49	684706.2123	87.5	0.6408033999614418	1	0
89.31164088880178	0.8004309	2	49	684707.095	100	0.7245765	1	0
90.11207178875338	0.8044518000679091	2	49	684707.853	93.75	0.6822207000805065	1	0
90.91652358882129	0.8308574999682605	1	49	684708.9682	75	0.9928992999484763	2	0
91.74738108878955	0.8024166	2	0	0	0	0	0	0
92.54979768884368	0.7996639999328181	2	49	684710.3528	100	0.7442744999425486	1	0
93.34946169	0.8000664999708533	2	49	684711.3066	81.25	0.8983385000610724	2	0
94.14952818874735	0.8024134000297636	2	49	684711.9764	100	0.7680856001097709	1	0
94.95194158877712	0.8012713000643998	2	49	684712.7682	100	0.7575076000066474	1	0
95.75321288884152	0.8014680999331176	2	49	684713.4694	87.5	0.6574318999191746	1	0
96.55468098877463	0.7997788999928162	2	49	684714.3118	93.75	0.6983922000508755	1	0
97.35445988876745	0.8000023000640795	1	0	0	0	0	0	0
98.15446218883153	0.8002753	2	49	684715.9746	100	0.7614030999829993	1	0
98.95473748876248	0.7988428000826389	2	49	684716.7304	93.75	0.7169073	1	0
99.75358028884511	0.7996024999301881	2	49	684717.6055	93.75	0.7931713999714702	2	0
100.5531827887753	0.8004345999797806	2	49	684718.2864	93.75	0.6744421999901533	1	0
101.35361738875508	0.7998975000809878	2	49	684719.0275	81.25	0.6151237	1	0
102.15351488883607	0.7988059999188408	2	49	684719.8435	87.5	0.6312487999675795	1	0
102.95232088875491	0.8002799	1	0	0	0	0	0	0
103.7526007888373	0.8013528999872506	2	49	684721.4298	81.25	0.6184250999940559	1	0
104.55395368882455	0.8001297	2	49	684722.3345	100	0.7217979999259114	1	0
105.35408338881098	0.8022893000161275	2	49	684723.2296	93.75	0.8167880999390036	2	0
106.1563726888271	0.7985785999335349	2	49	684723.906	93.75	0.6908301999792457	1	0
106.95495128876064	0.8019077000208199	2	49	684724.732	93.75	0.7183377000037581	1	0
107.75685898878146	0.799873	2	49	684725.5157	93.75	0.7001210000598803	1	0
108.55673198879231	0.8019238000269979	2	49	684726.3978	93.75	0.7822685999562964	2	0
109.3586557888193	0.8013120000250638	2	49	684727.167	100	0.7496123	1	0
110.15996778884437	0.801042	2	49	684728.0399	93.75	0.8211728999158368	2	0
110.96100978879258	0.7986404000548646	2	49	684728.7249	93.75	0.7050833000103012	1	0
111.75965018884744	0.8010986	2	49	684729.5533	100	0.7348586999578401	1	0
112.56074878876098	0.8002458000555634	1	0	0	0	0	0	0
113.36099458881654	0.8007777000311762	1	0	0	0	0	0	0
114.16177228884771	0.7990862999577075	2	49	684732.0071	93.75	0.7865249	2	0
114.96085858880542	0.8020062999567017	1	0	0	0	0	0	0
115.76286488876212	0.8007851000875235	1	49	684733.5988	93.75	0.7772084000753239	2	0
116.56364998884965	0.7991281999275088	1	0	0	0	0	0	0
117.36277818877716	0.8016672000521794	2	49	684735.1411	93.75	0.7196028999751434	1	0
118.16444538882934	0.7998295000288635	1	0	0	0	0	0	0
118.9642748888582	0.7990996	1	0	0	0	0	0	0
119.76337448880076	0.8004274000413716	2	49	684737.5572	100	0.7351176	1	0
120.56380188884214	0.7991296999389306	2	49	684738.3325	93.75	0.7099781	1	0
121.36293158878107	0.7978857000125572	2	49	684739.2543	87.5	0.8325639000395313	2	0
122.16081728879362	0.8005432999925688	2	49	684740.0846	87.5	0.8649835	2	0
122.96136058878619	0.8002002000575885	2	49	684740.8764	87.5	0.8563118999591097	2	0
123.76156078884378	0.7986462999833748	2	49	684741.7824	75	0.9620705000124872	2	0
124.56020708882716	0.7987946999492124	2	49	684742.6721	62.5	1.0530981000047177	2	0
125.35900178877637	0.8001654000254348	2	49	684743.2314	93.75	0.8136735999723896	2	0
126.1591671888018	0.8002845000009984	2	49	684743.8291	81.25	0.6111671000253409	1	0
126.9594516888028	0.7993712000316009	2	49	684744.5603	75	0.5420510000549257	1	0
127.7588228888344	0.7998735000146553	2	49	684745.3864	75	0.5687839000020176	1	0
128.55869638884906	0.8008602	2	49	684746.2404	87.5	0.6229077999014407	1	0
129.35955658880994	0.8003727999748662	2	49	684747.1789	100	0.7605587999569252	1	0
130.1599293887848	0.8000892	2	49	684748.0251	93.75	0.8063784000696614	2	0
130.9600185888121	0.8011932999361306	2	49	684748.8317	93.75	0.8129002000205219	2	0
131.76121188874822	0.7981754000065848	2	49	684749.6554	87.5	0.8354453	2	0
132.5593872887548	0.8005347000434995	2	49	684750.4454	87.5	0.8272703000111505	2	0
133.3599219887983	0.7996815999504179	2	49	684751.2145	93.75	0.7958002999657765	2	0
134.15960358874872	0.7984579000622034	2	49	684752.1435	75	0.9251269000815228	2	0
134.95806148881093	0.7999064000323415	2	49	684752.7996	93.75	0.7827752999728546	2	0
135.75796788884327	0.7977633000118658	2	49	684753.6871	81.25	0.8703665999928489	2	0
136.55573118885513	0.7968945999164134	2	49	684754.4626	87.5	0.8481207999866456	2	0
137.35262578877155	0.7960803000023589	2	49	684755.2266	93.75	0.8152049999916926	2	0
138.1487060887739	0.798158	2	49	684756.1845	68.75	0.9770859000273049	2	0
138.9468640887644	0.7976095000049099	2	49	684757.0502	62.5	1.044540600036271	2	0
139.74447358876932	0.7986235	2	49	684757.7009	81.25	0.8976476000389084	2	0
140.54309708881192	0.7996457000263035	2	49	684758.3626	100	0.7607088	1	0
141.34274278883822	0.7996880999999121	1	0	0	0	0	0	0
142.14243088883813	0.8010529999155551	2	49	684759.9662	100	0.7650533	1	0
142.9434838887537	0.7956894000526518	2	49	684760.7158	93.75	0.7135759	1	0
143.73917328880634	0.8021726999431849	2	49	684761.7018	81.25	0.9038378000259399	2	0
144.54134598874953	0.8062847000546753	2	49	684762.3978	93.75	0.7977359000360593	2	0
145.3476306888042	0.7957768000196666	2	49	684763.3999	68.75	0.9934740000171587	2	0
146.14340748882387	0.7966103999642655	2	49	684764.0788	81.25	0.8766710000345483	2	0
146.94001788878813	0.7961142000276595	2	49	684764.7691	93.75	0.7703293999657035	2	0
147.7361320888158	0.7968608000082895	1	0	0	0	0	0	0
148.53299288882408	0.7945811999961734	2	49	684766.337	100	0.7452779000159353	1	0
149.32757408882026	0.7952365	2	49	684767.2069	87.5	0.8205941999331117	2	0
150.12281058880035	0.7958418000489473	1	0	0	0	0	0	0
150.9186523888493	0.7953200999181718	2	49	684768.5999	87.5	0.6225152	1	0
151.71397248876747	0.7954809999791905	2	49	684769.5771	93.75	0.8044198000570759	2	0
152.50945348874666	0.7956879	2	49	684770.307	100	0.7388267000205815	1	0
153.3051413887879	0.7967988000018522	2	49	684771.247	81.25	0.8831265000626445	2	0
154.10194018878974	0.7954316000686958	2	49	684771.9164	100	0.7556921	1	0
154.89737178885844	0.7977924000006169	2	49	684772.6753	100	0.7191411999519914	1	0
155.69516418885905	0.8021661998936906	2	49	684773.5503	93.75	0.7963563998928294	2	0
156.49733038875274	0.7965867000166327	1	0	0	0	0	0	0
157.29391708876938	0.7950669000856578	2	49	684775.0502	93.75	0.6975420999806374	1	0
158.08898398885503	0.7965489999623969	2	49	684776.0365	81.25	0.8887469999026507	2	0
158.88553298881743	0.7963109000120312	2	49	684776.7977	87.5	0.8533707000315189	2	0
159.68184388882946	0.7958518	2	49	684777.6358	81.25	0.8951771999709308	2	0
160.47769568883814	0.7977479000110179	2	49	684778.3223	93.75	0.785836	2	0
161.27544358884916	0.7982379	2	49	684779.0905	100	0.7563365999376401	1	0
162.07368148874957	0.7960631001042202	2	49	684779.9943	87.5	0.8618257000343874	2	0
162.8697445888538	0.7953631	2	49	684780.7774	87.5	0.8488735998980701	2	0
163.66510768875014	0.7954930000705644	2	49	684781.5544	87.5	0.8305681000929326	2	0
164.4606006888207	0.7958492999896407	2	49	684782.3195	93.75	0.8001731999684125	2	0
165.25644998881035	0.7957714999793097	2	49	684783.1085	93.75	0.7933266999898478	2	0
166.05222148878966	0.7951250000623986	2	49	684783.9676	87.5	0.8566489999648184	2	0
166.84734648885205	0.7954475999576971	1	0	0	0	0	0	0
167.64279408880975	0.7945671000052243	2	49	684785.3436	87.5	0.6420379000483081	1	0
168.43736118881498	0.7953627000097185	2	49	684786.2376	100	0.7414521999889985	1	0
169.2327238888247	0.7954639	2	49	684787.1506	87.5	0.8591467	2	0
170.0281877887901	0.7980794999748468	2	49	684787.7996	93.75	0.7126151999691501	1	0
170.82626728876494	0.7954636	2	49	684788.6879	93.75	0.8028351999819279	2	0
171.62173088884447	0.7940143999876454	1	0	0	0	0	0	0
172.4157452888321	0.7954353999812156	2	49	684790.1659	93.75	0.6913969999877736	1	0
173.21118068881333	0.7959612000267953	2	49	684791.1292	87.5	0.859261	2	0
174.00714188884012	0.7992767000105232	2	49	684791.9341	87.5	0.8681771999690682	2	0
174.80641858885065	0.7960686999140307	2	49	684792.5518	93.75	0.6866186999250203	1	0
175.60248728876468	0.7967389000114053	2	49	684793.5566	81.25	0.8953490999992937	2	0
176.39922618877608	0.7970075000775978	1	0	0	0	0	0	0
177.19623368885368	0.7980427999282256	2	49	684794.909	87.5	0.6540239	1	0
177.9942764887819	0.7970830000704154	2	49	684795.763	93.75	0.7099560999777168	1	0
178.79135948885232	0.7961838999763131	2	49	684796.7269	81.25	0.8768244999228045	2	0
179.58754338882864	0.7965813999762759	2	49	684797.513	87.5	0.8667302000103518	2	0
180.3841247888049	0.7971157999709249	2	49	684798.2841	87.5	0.8412018000381067	2	0
181.18124058877584	0.7955805000383407	2	49	684799.1268	81.25	0.8868397000478581	2	0
181.97682108881418	0.7955178000265732	2	49	684799.963	75	0.9274243999971077	2	0
182.77233888884075	0.7952517	1	0	0	0	0	0	0
