onset	duration	offset	trial	item	RT	response
60.54500000000001	5.465522499987898	66.0105224999879	1	att	3.03816299999016	5.0
66.0107246999996	4.383641699998407	70.394366399998	1	past	2.64397809999355	1.0
70.39467909999252	3.3837515000050047	73.77843059999752	1	fut	1.67830290000711	1.0
73.7786112999911	4.198429600000907	77.977040899992	1	self	1.93246860000363	9.0
77.97723019999282	2.9199487000004893	80.8971788999933	1	ppl	1.43380729999626	1.0
80.8974577999924	8.416067199999702	89.3135249999921	1	arou	2.62600220000604	3.0
89.3139073999941	2.8741083000050054	92.1880156999991	1	aff	1.92890260000422	5.0
92.18824599999212	6.5769810000060005	98.76522699999812	1	eng	1.45889130000432	3.0
98.76540009999209	7.880422800008006	106.6458229000001	1	mvmt	3.57061730000714	7.0
106.64604860000111	3.726858199996002	110.37290679999711	1	delib	1.92955829999119	9.0
110.37309389999609	6.075829799999994	116.44892369999609	1	image	1.63240930000029	1.0
116.44913199999613	5.621959499999974	122.0710914999961	1	ling	1.19829780000146	7.0
122.0713559999881	3.4088276000110227	125.48018359999912	1	conf	2.13170570001239	7.0
177.36127219999813	5.287322999996974	182.6485951999951	2	att	3.57305489999999	9.0
182.64980560000012	5.802095899998989	188.4519014999991	2	past	3.82775089998904	1.0
188.4526646999891	3.428826300005028	191.88149099999413	2	fut	1.61219300000812	1.0
191.88235689999613	6.2110761999939825	198.0934330999901	2	self	1.9369452999963	4.0
198.09424999999612	4.473641899996977	202.5678918999931	2	ppl	2.06327240000246	7.0
202.56868489999212	7.511669600003984	210.0803544999961	2	arou	1.8125793000072	7.0
210.0809797999991	2.4876926000000026	212.56867239999912	2	aff	0.933466000002227	7.0
212.5698293999901	4.24775310000399	216.8175824999941	2	eng	1.73274940000556	1.0
216.81851429998812	3.334872000006982	220.1533862999951	2	mvmt	1.44515980000142	9.0
220.1542671999941	3.5120392999959904	223.6663064999901	2	delib	1.44034770000144	9.0
223.6670747999901	5.049043600011004	228.7161184000011	2	image	3.17634590000671	9.0
228.71691569999012	2.431136099999975	231.1480517999901	2	ling	0.99214290000964	1.0
231.1487067000001	4.13906719999801	235.28777389999811	2	conf	2.29285869999148	8.0
294.1726241000011	5.803470699989987	299.9760947999911	3	att	1.79406369999924	9.0
299.9767731999911	4.2141915999959565	304.19096479998706	3	past	2.17622030001075	1.0
304.19160949999207	2.396093999996026	306.5877034999881	3	fut	0.803966000006767	1.0
306.5886735999971	3.403076200003966	309.99174980000106	3	self	1.29838700000255	7.0
309.9924462999931	2.9300383999949986	312.9224846999881	3	ppl	1.05766330000188	2.0
312.9232051999881	5.023688800006994	317.9468939999951	3	arou	2.59131450000859	8.0
317.9475074999951	2.9464695000060033	320.8939770000011	3	aff	1.20933919999516	7.0
320.8948297999901	3.473181599999009	324.3680113999891	3	eng	1.66913550000754	1.0
324.3689758999991	3.805169799991006	328.1741456999901	3	mvmt	2.10211399999389	9.0
328.1746854999961	5.278517300000999	333.4532027999971	3	delib	2.50422479999543	9.0
333.4538347999931	4.801658700002008	338.2554934999951	3	image	1.43386340000143	9.0
338.25612239999606	2.636785900002053	340.8929082999981	3	ling	1.05052550000255	1.0
340.8934619999941	3.3021768000040197	344.1956387999981	3	conf	1.90960379999888	8.0
402.0761032999891	7.0878760000049965	409.1639792999941	4	att	2.48085659999924	9.0
409.1642665999991	3.1726100999949836	412.3368766999941	4	past	1.77775209999527	1.0
412.3370928999961	4.073162400003014	416.4102552999991	4	fut	2.15557740000077	1.0
416.41046149999806	3.2218156000010367	419.6322770999991	4	self	1.53948219999438	9.0
419.63256239998907	2.766199300007031	422.3987616999961	4	ppl	1.48378470000171	1.0
422.39893449998806	4.479693500004998	426.87862799999306	4	arou	1.98716830000922	4.0
426.87890059998807	3.486465800000019	430.3653663999881	4	aff	1.2378427000076	6.0
430.36560859999906	4.952348099992037	435.3179566999911	4	eng	1.79506939998828	1.0
435.3183850999941	3.8558198999959927	439.1742049999901	4	mvmt	1.72515660000499	8.0
439.1744616999951	4.949798500004988	444.1242602000001	4	delib	2.35937669999839	9.0
