onset	duration	offset	trial	item	RT	response
58.2214	4.235380499856603	62.456780499856606	1	att	4.22826160001568	NaN
62.45758929996161	2.3188395998440967	64.77642889980571	1	past	1.81265320000239	5.0
64.77728419991551	1.9156132000497905	66.6928973999653	1	fut	0.676590899936855	5.0
66.6938263998215	4.095323600107804	70.78914999992931	1	self	1.23276540008374	3.0
70.79055190001021	1.00617960002279	71.796731500033	1	ppl	0.647051899926737	5.0
71.7979485998709	4.192341899965001	75.99029049983591	1	arou	0.944743599975482	1.0
75.99162049995141	2.417299200082198	78.40891970003361	1	aff	0.927276100032032	7.0
78.4099684998706	3.4406997000333064	81.85066819990391	1	eng	1.67805159999989	2.0
81.8518099999834	2.231146699981707	84.08295669996511	1	mvmt	1.07402169983834	9.0
84.08393519984911	4.267930800095002	88.35186599994411	1	delib	0.628191899973899	1.0
88.35310829997411	1.4577992998529936	89.8109075998271	1	image	0.850928999949247	5.0
89.8120465000011	0.8551452998070062	90.66719179980811	1	ling	0.500913899857551	5.0
90.6681767998581	1.6267201001750067	92.29489690003311	1	conf	0.638715200126171	3.0
144.88767629986012	6.39197680004898	151.2796530999091	2	att	2.70280620013364	2.0
151.28071539996512	4.075914900051998	155.35663030001712	2	past	1.50198469986208	2.0
155.35766890000912	1.6126461999949981	156.97031510000411	2	fut	0.636979699833319	3.0
156.9714499999151	2.111356799955985	159.0828067998711	2	self	0.783636499894783	7.0
159.0840721999611	1.3368518999780008	160.4209240999391	2	ppl	0.54827839997597	4.0
160.4218445998461	2.0072631000080037	162.42910769985411	2	arou	0.951587500050664	3.0
162.43027389988612	2.243454599985995	164.6737284998721	2	aff	1.11836199997924	4.0
164.67485159992611	1.9715551999389902	166.6464067998651	2	eng	0.739657500060275	3.0
166.6475777999341	1.79022650001599	168.4378042999501	2	mvmt	0.98497479991056	7.0
168.4386035998661	2.8996385999490144	171.3382421998151	2	delib	1.0436786999926	4.0
171.3391518998741	3.025689700153009	174.36484160002712	2	image	1.30172850005329	6.0
174.36584769988812	1.6718234999569859	176.0376711998451	2	ling	0.903994200052693	4.0
176.0387693998251	1.8751297001730052	177.9138990999981	2	conf	0.794372500153258	7.0
228.49257730001912	9.979831399861979	238.4724086998811	3	att	7.65945079992525	7.0
238.4734433999601	2.8699298999270297	241.34337329988713	3	past	1.11149409995414	3.0
241.34421099986312	1.547065300167958	242.89127630003108	3	fut	0.907493100035936	6.0
242.89222210001512	1.642513999949017	244.53473609996414	3	self	0.666859099874273	2.0
244.53564079998412	1.6549400999209638	246.1905808999051	3	ppl	0.690033199964091	6.0
246.19139050001613	2.0238939998669707	248.2152844998831	3	arou	0.68466249993071	7.0
248.2161702998761	1.6063002001030213	249.82247049997912	3	aff	0.648078399943188	6.0
249.8234400000271	1.9785584998319905	251.80199849985908	3	eng	0.967404099879786	3.0
251.80288669987013	1.7799679001329878	253.58285460000312	3	mvmt	0.41244939994067	4.0
253.5837484999411	2.2891760999330018	255.8729245998741	3	delib	0.70963399996981	1.0
255.87372530003412	1.5388005999849952	257.4125259000191	3	image	0.744415299966931	7.0
257.41340299982915	1.4376615001820028	258.85106450001115	3	ling	0.472774500027299	7.0
258.8520701998691	2.5946039000990027	261.4466740999681	3	conf	0.632926600053906	6.0
312.99690059999307	3.6678416000220295	316.6647422000151	4	att	2.68904939992353	7.0
316.6647613999281	1.550051500090035	318.21481290001816	4	past	0.715439399937168	3.0
318.2148305998031	1.5502400000110015	319.7650705998141	4	fut	0.500257700216025	6.0
319.76508849983406	2.0644388000949903	321.82952729992905	4	self	1.0639453001786	8.0
321.82954739996615	1.9329998998429687	323.7625472998091	4	ppl	0.39964189985767	6.0
323.7625669998431	1.5072956001390025	325.2698625999821	4	arou	0.757468500174582	4.0
325.26988549980706	1.5008278000159976	326.77071329982306	4	aff	0.959554300177842	6.0
326.77073439986816	2.027627900009975	328.79836229987814	4	eng	0.92501170001924	7.0
328.79838130002213	2.267689799889979	331.0660710999121	4	mvmt	0.963200700003654	4.0
