onset	duration	offset	trial	item	RT	response
53.5334	6.415825499687301	59.9492254996873	1	att	3.87836669990793	7.0
59.949	5.833733000326902	65.7827330003269	1	past	2.43316120002419	2.0
65.7762	3.280917500145705	69.05711750014571	1	fut	1.86225429968908	6.0
69.059	3.43734659999609	72.49634659999609	1	self	1.79473569989204	7.0
72.4974	2.796647700015498	75.2940477000155	1	ppl	1.43990160012618	2.0
75.293	4.328592699952395	79.6215926999524	1	arou	1.86139590013772	3.0
79.6204	3.5149461999535987	83.1353461999536	1	aff	1.76969769969583	6.0
83.134	4.140001900028096	87.2740019000281	1	eng	2.71938990009949	2.0
87.2708	3.0144668002610047	90.285266800261	1	mvmt	1.88477170001715	7.0
90.2868	3.9523686999459926	94.23916869994599	1	delib	1.89883639989421	4.0
94.2474	4.790350100024995	99.037750100025	1	image	1.64110399968922	2.0
99.035	3.141198799945002	102.176198799945	1	ling	1.53449800005183	8.0
102.174	3.1200307998809933	105.294030799881	1	conf	1.76017319969833	8.0
158.149	5.2327505997380115	163.381750599738	2	att	3.61873749969527	8.0
163.394	6.722484999801992	170.116484999802	2	past	3.8981734002009	1.0
170.1188	2.814678200054999	172.933478200055	2	fut	0.860250900033861	1.0
172.9274	3.0947291003539874	176.022129100354	2	self	1.56371260015294	2.0
176.0244	2.6232993002050193	178.64769930020503	2	ppl	0.970410200301558	8.0
178.641	6.413284500129009	185.054284500129	2	arou	4.55713779991493	8.0
185.0522	3.180302400141983	188.23250240014198	2	aff	1.65165519993752	8.0
188.2366	4.564653899985984	192.801253899986	2	eng	2.1323396996595	4.0
192.8128	3.108358699828017	195.92115869982803	2	mvmt	1.75300169968978	2.0
195.9138	4.307384700048999	200.221184700049	2	delib	2.27401460008696	3.0
200.2274	3.64132519997699	203.86872519997698	2	image	1.81927020009607	2.0
203.8612	2.3945909999310118	206.255790999931	2	ling	0.956842300016433	8.0
206.2612	4.383820299989992	210.64502029999	2	conf	2.11009109998122	9.0
259.5618	6.487489199730987	266.049289199731	3	att	3.20314850006253	8.0
266.0356	4.261037500109978	270.29663750010997	3	past	1.848020600155	2.0
270.3072	4.27840350009501	274.58560350009503	3	fut	1.29876390006393	2.0
274.577	6.807976600247969	281.38497660024797	3	self	2.22576630022377	7.0
281.3864	4.735122399869965	286.12152239986995	3	ppl	3.2967089000158	2.0
286.1318	6.195341200102007	292.327141200102	3	arou	4.59170989971608	4.0
292.3206	4.060486199799982	296.3810861998	3	aff	1.97920229984447	4.0
296.3906	5.192216400057021	301.582816400057	3	eng	2.2957517998293	2.0
301.5706	3.9837362999099923	305.55433629991	3	mvmt	2.85418169992045	6.0
305.5548	4.914815099910015	310.46961509991	3	delib	2.29339900007471	3.0
310.4738	3.085671599955049	313.55947159995503	3	image	1.63204319961369	1.0
313.5566	2.9490441000090186	316.505644100009	3	ling	1.41273729968816	9.0
316.5142	4.004547600169019	320.51874760016904	3	conf	2.80316640017554	7.0
369.3538	4.6417116001250065	373.995511600125	4	att	2.54434890020639	8.0
373.9866	4.156057500279985	378.14265750028	4	past	1.31743230018765	8.0
378.1544	3.1242721001619884	381.278672100162	4	fut	1.39462780021131	1.0
381.2662	5.759526100010021	387.02572610001005	4	self	2.60090429987758	6.0
387.0298	1.710083900019015	388.73988390001904	4	ppl	0.731156900059432	6.0
388.7506	3.736977899911949	392.48757789991197	4	arou	2.1305192001164	7.0
392.4852	3.1057317000809803	395.590931700081	4	aff	1.34369459981099	7.0
395.593	4.279977499972972	399.872977499973	4	eng	2.7244627000764	4.0
399.8718	2.639673500321976	402.511473500322	4	mvmt	1.07104900013655	8.0
402.5024	3.925238000229001	406.427638000229	4	delib	2.32849089987576	3.0
406.4294	6.107872299849987	412.53727229985	4	image	1.48277030000463	4.0
412.532	2.6057305000720135	415.137730500072	4	ling	1.24317160015926	7.0
415.1492	4.002819799818042	419.15201979981805	4	conf	2.65612719999626	8.0
474.066	8.135062099899983	482.20106209989996	5	att	4.02961179986596	6.0
482.1882	5.700922299642002	487.889122299642	5	past	2.00130669958889	2.0
487.8914	2.544148299842959	490.43554829984294	5	fut	1.01331759989262	8.0
490.4464	3.83038350008502	494.276783500085	5	self	2.05153609998524	6.0
494.273	2.9343326999809847	497.207332699981	5	ppl	0.855242500081658	7.0
497.2094	5.423026300035929	502.63242630003595	5	arou	3.05882450006902	6.0
502.6238	2.5754607999690506	505.19926079996907	5	aff	1.0635921000503	7.0
505.2034	3.551377599593934	508.7547775995939	5	eng	1.60242219967768	4.0
508.76	4.117461200337971	512.877461200338	5	mvmt	2.83782120002434	3.0
512.8802	4.500255400314927	517.3804554003149	5	delib	3.03954770043492	4.0
517.3746	3.262613699771009	520.637213699771	5	image	1.80274399975315	2.0
520.64	2.464351400268015	523.104351400268	5	ling	0.857722999993712	8.0
523.1104	3.030463600066014	526.140863600066	5	conf	2.0355390002951	7.0
587.0582	5.826843699906021	592.8850436999061	6	att	3.38078940007836	2.0
592.8714	3.524704599753022	596.396104599753	6	past	1.69443739997223	1.0
596.4086	4.109400200191999	600.518000200192	6	fut	0.694432800170034	2.0
600.5078	3.933549000415951	604.4413490004159	6	self	2.38652810035273	8.0
604.4382	3.2619537003339474	607.700153700334	6	ppl	1.53200539993122	1.0
607.711	5.437515799887024	613.148515799887	6	arou	2.70877879997715	3.0
613.1432	2.7508517000829897	615.894051700083	6	aff	1.44854409992695	4.0
615.8968	6.4011099003259915	622.297909900326	6	eng	4.82005980005488	7.0
622.2906	3.3443994000549537	625.634999400055	6	mvmt	1.55132900038734	2.0
625.6348	4.9356471002099624	630.57044710021	6	delib	2.60386530030519	3.0
630.5718	4.104084799997963	634.675884799998	6	image	2.46743120020255	2.0
634.6738	2.3050791001869584	636.978879100187	6	ling	0.950534000061452	8.0
636.9814	4.1056266003289466	641.087026600329	6	conf	2.74612809997052	8.0
