onset	duration	offset	trial	item	RT	response
53.5126	8.149019400123493	61.66161940012349	1	att	5.53444120008498	5.0
61.6606	2.6049166000448025	64.2655166000448	1	past	0.87376799993217	8.0
64.2724	3.2297473996877955	67.5021473996878	1	fut	0.791650499682873	3.0
67.5022	2.4928034003823996	69.9950034003824	1	self	0.6734704002738	7.0
69.9906	1.5178615003824945	71.5084615003825	1	ppl	0.434541900176555	8.0
71.5166	2.0869610998778967	73.6035610998779	1	arou	0.531454199925065	6.0
73.6064	1.8116798000410057	75.418079800041	1	aff	0.641956799663603	8.0
75.4166	2.6975278998724974	78.1141278998725	1	eng	0.586680599953979	1.0
78.11	1.7825098000466966	79.8925098000467	1	mvmt	0.627985199913383	8.0
79.9036	2.541511399671407	82.4451113996714	1	delib	0.859889899846166	4.0
82.4414	2.188588500023201	84.6299885000232	1	image	0.540812500286847	8.0
84.627	2.1555735003200027	86.78257350032	1	ling	0.616323899943382	9.0
86.7904	2.2136915996670012	89.004091599667	1	conf	0.493971900083125	9.0
147.8524	6.19721289956999	154.04961289956998	2	att	3.99315329967067	9.0
154.0556	2.0069985999720075	156.062598599972	2	past	0.996218599844724	8.0
156.0514	2.2061673998830145	158.25756739988302	2	fut	0.635621500201523	6.0
158.2606	3.520649699959989	161.78124969996	2	self	0.830364999826998	8.0
161.7844	1.1599445003089954	162.944344500309	2	ppl	0.606021299958229	6.0
162.9556	4.143365500029006	167.098965500029	2	arou	0.934681699611247	2.0
167.096	2.7453707000240115	169.84137070002402	2	aff	1.14327439991757	7.0
169.8382	3.7975523998029814	173.63575239980298	2	eng	1.4184488998726	7.0
173.6296	2.604290599934984	176.233890599935	2	mvmt	1.00049840006977	3.0
176.2438	4.7841360997409765	181.02793609974097	2	delib	1.66949829971418	3.0
181.0328	2.273692700080005	183.30649270008	2	image	0.91774920001626	7.0
183.3006	1.8698523999190115	185.17045239991901	2	ling	0.898386899847537	6.0
185.1656	1.9121309001930058	187.07773090019302	2	conf	0.857927000150084	9.0
234.9468	7.135477500036984	242.08227750003698	3	att	5.29834900004789	8.0
242.0864	5.4013578002339955	247.487757800234	3	past	0.834378900006413	6.0
247.4796	2.5261276997629807	250.00572769976299	3	fut	0.772530099842697	4.0
250.0158	4.805500799790025	254.82130079979004	3	self	0.711992399767041	3.0
254.8138	3.8484938000329976	258.662293800033	3	ppl	0.607159399893135	7.0
258.663	4.765917699783984	263.428917699784	3	arou	1.10901309968904	5.0
263.4328	2.812914200127011	266.245714200127	3	aff	1.19913969980553	8.0
266.2524	4.426669099832964	270.679069099833	3	eng	1.41826860001311	7.0
270.6704	2.357984100003023	273.028384100003	3	mvmt	1.02539440011606	8.0
273.0386	2.8926136996599894	275.93121369965996	3	delib	0.929149899631739	5.0
275.9224	2.5543887000540053	278.476788700054	3	image	0.974211700260639	6.0
278.4746	1.90162390004798	280.376223900048	3	ling	0.804968900047243	4.0
280.3908	1.9624731000509996	282.353273100051	3	conf	0.785018499940634	9.0
343.2442	6.4684818997050115	349.712681899705	4	att	4.95015960000455	9.0
349.725	4.7728297999130405	354.49782979991306	4	past	1.21560759982094	3.0
354.4852	1.6948849000029895	356.180084900003	4	fut	0.431410000193864	8.0
356.1912	2.028758200351035	358.219958200351	4	self	0.55979340011254	6.0
358.2144	3.219541000202014	361.433941000202	4	ppl	0.438706600107253	7.0
361.436	4.100500699599024	365.536500699599	4	arou	1.35088939964771	7.0
365.533	2.830408399924977	368.363408399925	4	aff	1.11570589989424	8.0
368.3674	2.387750700115987	370.75515070011596	4	eng	0.936446100007743	6.0
370.7514	5.491515799890976	376.24291579989097	4	mvmt	0.959648299962282	8.0
376.2464	4.122499999591014	380.368899999591	4	delib	1.22379649989307	5.0
380.3684	2.7001136001200052	383.06851360012	4	image	1.22013230016455	8.0
383.0668	1.7521106000060058	384.818910600006	4	ling	0.907017299905419	6.0
384.8242	2.3503562998959637	387.174556299896	4	conf	0.797952400054783	9.0
437.0572	5.199393799994027	442.25659379999405	5	att	3.96729870000854	8.0
442.2468	2.7200810001230025	444.966881000123	5	past	0.955991000402719	6.0
444.9754	3.505814500153008	448.481214500153	5	fut	0.560298200231045	7.0
448.4738	2.1246155002159526	450.59841550021594	5	self	0.803177600260824	8.0
450.6004	2.1613028002900023	452.76170280029	5	ppl	0.586082800291479	5.0
452.7602	5.223303900100007	457.9835039001	5	arou	1.90873100003228	4.0
457.9848	2.739669500384025	460.72446950038403	5	aff	0.908951400313526	5.0
460.7214	3.5800597001789924	464.301459700179	5	eng	0.859319699928164	1.0
464.3074	2.1133598000739653	466.42075980007394	5	mvmt	0.83340090001002	8.0
466.4138	4.1652863002379945	470.579086300238	5	delib	0.764159299898893	6.0
470.5824	2.65350440004903	473.23590440004904	5	image	1.08621930005029	8.0
473.2376	2.2056722999549834	475.44327229995497	5	ling	1.33594630006701	7.0
475.4422	1.9608374000519575	477.40303740005197	5	conf	0.706258700229228	9.0
534.2452	5.656518199947072	539.901718199947	6	att	3.34220950026065	3.0
539.8968	4.615439499728041	544.512239499728	6	past	0.814099899958819	2.0
544.5196	2.7104132999670583	547.230013299967	6	fut	0.926609099842608	6.0
547.2382	2.2532878997740227	549.491487899774	6	self	0.998630099929869	9.0
549.4844	2.2336720000020023	551.718072000002	6	ppl	1.03250509966165	2.0
551.7166	2.954056200106038	554.670656200106	6	arou	1.34091489994898	7.0
554.67	2.429042699747015	557.099042699747	6	aff	0.766420499887317	5.0
557.0988	3.4907682999040617	560.589568299904	6	eng	0.858781700022519	3.0
560.5824	1.7664316999720313	562.348831699972	6	mvmt	0.862153699621558	7.0
562.3588	3.097784099633941	565.4565840996339	6	delib	1.05811569979414	2.0
565.453	3.6210926999340245	569.074092699934	6	image	0.815369199961424	5.0
569.0762	2.4612236004319357	571.5374236004319	6	ling	0.749300600029528	3.0
571.5416	2.4234289997259566	573.965028999726	6	conf	0.985180200077593	9.0
