onset	duration	offset	trial	item	RT	response
50.51859999999999	4.1174564999527945	54.63605649995279	1	att	1.8908541998826	8.0
54.63912890006449	2.7450011000038046	57.384130000068296	1	past	1.22839539963752	3.0
57.38716469977649	1.8465543002820937	59.233719000058585	1	fut	0.647896999958903	7.0
59.235141999951	2.622951400000588	61.858093399951585	1	self	1.25551769975573	6.0
61.859630700132286	3.792250799946501	65.65188150007879	1	ppl	0.829083099961281	6.0
65.65530119969179	2.486673600040305	68.1419747997321	1	arou	1.01241760002449	6.0
68.14416149996819	2.0793647998944067	70.2235262998626	1	aff	0.789948599878699	7.0
70.22479780011479	4.434277199674412	74.6590749997892	1	eng	0.737443799618632	6.0
74.6602453998536	2.6307274000719048	77.2909727999255	1	mvmt	0.765040699858218	3.0
77.29218689997349	3.3795402999967052	80.67172719997019	1	delib	2.26605079974979	4.0
80.67297009977179	2.782418900169205	83.455388999941	1	image	1.0471018999815	9.0
83.45678739987899	2.3456818000410067	85.80246919992	1	ling	0.810634599998593	6.0
85.80388010006999	3.0248719998630094	88.828752099933	1	conf	1.13356859982014	9.0
147.755167699816	4.560009100008983	152.315176799825	2	att	2.07405540021136	5.0
152.318299199852	1.4609954999760077	153.779294699828	2	past	0.92629999993369	5.0
153.78037919982	1.1614422001879916	154.941821400008	2	fut	0.686170999892056	5.0
154.944144899888	2.113661699928997	157.05780659981698	2	self	0.856373600196093	8.0
157.06035420012302	2.881494099739996	159.941848299863	2	ppl	0.693268799688667	6.0
159.944994899841	3.0671403999440088	163.012135299785	2	arou	0.909315300174057	3.0
163.013560499927	2.745771700051023	165.75933219997802	2	aff	1.04447149997577	5.0
165.76235399993698	4.038820900023012	169.80117489996	2	eng	0.693912900052965	6.0
169.802203500109	2.2051438996570027	172.007347399766	2	mvmt	0.872186299879104	4.0
172.010483500014	2.8466928000559903	174.85717630007	2	delib	1.34767969977111	2.0
174.85821009979202	2.981808400247985	177.84001850004	2	image	1.06728560011834	6.0
177.84076349989198	2.504332600161007	180.34509610005298	2	ling	0.685002100188285	2.0
180.346041199683	5.318922600242985	185.66496379992597	2	conf	1.14425330003724	8.0
