onset	duration	offset	trial	item	RT	response
55.517599999999995	4.767171799998394	60.28477179999839	1	att	2.38137259999348	1.0
60.2862426000001	3.3568508999959903	63.64309349999609	1	past	1.6423450000002	1.0
63.6442101000001	2.87449849999399	66.51870859999408	1	fut	0.783187299995916	9.0
66.5202517999941	2.8476210000007995	69.3678727999949	1	self	1.77993190000416	4.0
69.36886389999648	2.4410642000001985	71.80992809999668	1	ppl	1.55948509999871	7.0
71.81101939999729	3.4066744000009948	75.21769379999829	1	arou	1.6885564999975	8.0
75.2186431999952	3.062379700000804	78.281022899996	1	aff	1.78988720000052	9.0
78.2820596999963	3.999820800003306	82.2818804999996	1	eng	2.8645153000034	7.0
82.2831750999984	3.1918832000010013	85.4750582999994	1	mvmt	2.11500359999627	3.0
85.4759305999984	2.796083799999991	88.2720143999984	1	delib	1.51886820000072	9.0
88.2730301999994	3.592898299997003	91.8659284999964	1	image	1.89809460000106	9.0
91.8675201999944	3.051607500006	94.9191277000004	1	ling	0.742889000001014	2.0
94.9201538999994	3.829234500000993	98.7493884000004	1	conf	1.4753567000007	9.0
151.6538598999984	4.908552499997995	156.5624123999964	2	att	2.30472960000043	8.0
156.5632653000004	4.819805899998983	161.3830711999994	2	past	2.17860209999344	3.0
161.3840828999974	2.686274599997006	164.0703574999944	2	fut	1.04667830000108	7.0
164.0715365000004	2.3805840999989982	166.4521205999994	2	self	1.34284639999532	8.0
166.4534571999984	2.53830709999599	168.9917642999944	2	ppl	1.35879990000103	3.0
168.9926055999974	3.467693099999991	172.4602986999974	2	arou	1.389024899996	7.0
172.4614114999944	2.9581644000060123	175.4195759000004	2	aff	1.9195944000021	7.0
175.4205216999984	3.7448847999989994	179.1654064999974	2	eng	2.65134069999476	6.0
179.1665359999974	3.6188851999980045	182.7854211999954	2	mvmt	1.99643079999805	4.0
182.7864673999944	3.4321683000020187	186.2186356999964	2	delib	1.49939550000272	7.0
186.2203141999934	2.851066599999996	189.0713807999934	2	image	1.74861450000026	8.0
189.0728933999934	2.1083559000039997	191.1812492999974	2	ling	1.20782900000631	4.0
191.1821258999994	4.40185329999801	195.5839791999974	2	conf	1.35128679999616	8.0
249.4584627999944	6.518832300004021	255.97729509999843	3	att	2.62903170000209	8.0
255.9779231999934	4.313055200000008	260.2909783999934	3	past	2.56112480000593	8.0
260.2919262000004	2.225636599999973	262.51756280000035	3	fut	1.05800059999456	2.0
262.51823879999637	4.14058900000299	266.65882779999936	3	self	2.42921429999842	2.0
266.65995349999935	3.032823499998017	269.69277699999736	3	ppl	0.996311999995669	8.0
269.69386079999936	2.577618199997005	272.27147899999636	3	arou	1.20570469999802	5.0
272.27230489999835	3.2710052999980235	275.54331019999637	3	aff	2.13183389999904	6.0
275.5442598999954	4.829646299999979	280.37390619999536	3	eng	2.72231380000449	5.0
280.37484469999737	5.81173880000199	286.18658349999936	3	mvmt	2.63554450000083	8.0
286.18735149999736	3.1245894000030034	289.31194090000037	3	delib	2.08170789999713	3.0
289.3126130999964	3.414489299997001	292.7271023999934	3	image	1.48316190000332	5.0
292.7280793999974	2.221897700000966	294.94997709999836	3	ling	1.14431820000027	7.0
294.95102459999936	2.8824834999979885	297.83350809999735	3	conf	1.85502699999779	8.0
358.65902329999636	5.566424600001028	364.2254478999974	4	att	1.78622159999941	6.0
364.22547639999635	3.3396270000010304	367.5651033999974	4	past	1.53002220000053	5.0
367.5651195999974	3.852638999996998	371.4177585999944	4	fut	2.31650649999938	3.0
371.41777739999935	3.2302531999950475	374.6480305999944	4	self	1.88158239999757	7.0
