onset	duration	cue	constant1	timestamp	stimulus_coherence	response_time	response	constant2
0.11844170000040322	0.7959608000001026	2	49	4909.304084	62.5	1.0473383999997168	2	0
0.9144025000005058	0.7972116999999344	2	49	4909.761877	93.75	0.7091705999991973	1	0
1.7116142000004402	0.7962289999995846	2	49	4910.437027	81.25	0.5871087999994415	1	0
2.507843200000025	0.7944929000004777	2	49	4911.078092	62.5	0.4319445999999516	1	0
3.3023361000005025	0.7964998999996169	2	49	4911.819199	56.25	0.37855839999974705	1	0
4.098836000000119	0.7964370999998209	2	49	4912.790201	75	0.5530603999995947	1	0
4.8952731	0.7960308000001532	2	49	4913.569077	75	0.5354996000005485	1	0
5.691303900000094	0.7957533999997395	2	49	4914.412169	81.25	0.5825611000000208	1	0
6.487057299999833	0.7964115000004313	2	49	4915.186423	75	0.5610614000006535	1	0
7.283468800000264	0.7966936000002534	2	49	4916.067605	87.5	0.6458322999997108	1	0
8.080162400000518	0.7961429999995744	2	49	4916.905301	93.75	0.6868340999999418	1	0
8.876305400000092	0.7960966000000553	2	49	4917.770384	100	0.7557747000000745	1	0
9.672402000000147	0.7948881000002075	2	49	4918.525366	93.75	0.7146600999994916	1	0
10.467290100000355	0.7959786000001259	2	49	4919.307598	93.75	0.7020032999998875	1	0
11.26326870000048	0.7964372999995248	2	49	4920.203359	93.75	0.8017856999995274	2	0
12.059706000000006	0.7965032000001884	2	49	4920.965903	93.75	0.7678925000000163	2	0
12.856209200000194	0.7961967999999615	2	49	4921.691398	93.75	0.6968850000002931	1	0
13.652406000000155	0.7959795999995549	1	0	0	0	0	0	0
14.44838559999971	0.7957482000001619	2	49	4922.907609	50	0.3209193000002415	1	0
15.244133799999872	0.7954832000004899	2	49	4924.08372	93.75	0.7012819	1	0
16.039617000000362	0.8692405	2	49	4924.807766	75	0.6298452999999427	1	0
16.908857500000522	0.7959936	2	49	4925.5695	75	0.5223381999994672	1	0
17.70485110000027	0.7957575000000361	1	49	4926.509621	93.75	0.6664660999995249	1	0
18.500608600000305	0.7969306999993933	2	49	4927.312539	93.75	0.6736264999999548	1	0
19.2975393	0.7962696000004144	2	49	4928.144763	93.75	0.7089198000003307	1	0
20.093808900000113	0.7962687999997797	1	49	4928.977676	100	0.7455625000002328	1	0
20.890077699999893	0.7959971999998743	2	49	4929.790897	100	0.7625146999998833	1	0
