onset	duration	offset	trial	item	RT	response
53.5216	7.975070899934508	61.49667089993451	1	att	4.41715120000299	8.0
61.508	4.857097200001604	66.3650972000016	1	past	2.45531119999941	1.0
66.3558	4.780897099990398	71.1366970999904	1	fut	2.46185599989258	9.0
71.1466	6.427002600044901	77.57360260004491	1	self	2.73351129994262	9.0
77.5708	5.1681112999795005	82.7389112999795	1	ppl	2.04056889994536	1.0
82.7398	7.880985200055903	90.6207852000559	1	arou	2.35440780001227	7.0
90.6242	5.429031200009007	96.05323120000901	1	aff	2.66357780003455	6.0
96.0428	8.514667600043992	104.55746760004399	1	eng	2.20133220008574	2.0
104.5534	4.296383999986986	108.84978399998698	1	mvmt	1.99891550000757	7.0
108.8632	5.852280699996996	114.715480699997	1	delib	1.8879089000402	7.0
114.7076	5.287602799943997	119.995202799944	1	image	1.71482220001053	7.0
119.9898	4.768197099910992	124.757997099911	1	ling	1.90308489999734	9.0
124.7608	5.003921500057999	129.764721500058	1	conf	3.04735410003923	9.0
183.6496	5.429331199963997	189.078931199964	2	att	2.07026379997842	2.0
189.0876	7.361429999932	196.449029999932	2	past	3.36852939997334	1.0
196.4418	5.00043250003398	201.44223250003398	2	fut	2.01938409998547	2.0
201.4442	9.028016400057993	210.472216400058	2	self	5.68965590000153	6.0
210.4828	4.591125700041005	215.073925700041	2	ppl	2.75159260001965	1.0
215.0606	4.955873599974979	220.01647359997497	2	arou	2.44245480000973	8.0
220.0298	10.597533499939004	230.627333499939	2	aff	2.74197770003229	4.0
230.6224	4.773325899964988	235.395725899965	2	eng	3.2427465999499	7.0
235.3894	6.634437100030993	242.023837100031	2	mvmt	3.22594190004747	1.0
242.0356	4.718370600021984	246.75397060002197	2	delib	2.06077660003211	3.0
246.75	4.113999499939041	250.86399949993904	2	image	1.96840180002619	1.0
250.855	2.8921952000819715	253.74719520008196	2	ling	0.829895699978806	1.0
253.7572	3.292752800043047	257.04995280004306	2	conf	1.05486220004968	9.0
316.9454	4.814048600033971	321.759448600034	3	att	1.98360999999568	7.0
321.7724	4.550791099901005	326.323191099901	3	past	2.47976079990622	1.0
326.3132	4.24841899995198	330.561618999952	3	fut	1.58309319999535	9.0
330.5636	4.7647709000160035	335.328370900016	3	self	1.84339369996451	8.0
335.3334	5.071417300030987	340.40481730003097	3	ppl	2.81509980000556	1.0
340.3996	8.64496810000901	349.04456810000903	3	arou	1.68158470001072	7.0
349.0536	6.270940099960001	355.32454009996	3	aff	2.48111599998083	8.0
355.3168	10.731293000048026	366.048093000048	3	eng	3.23396550002508	4.0
366.0534	4.412359399954028	370.46575939995404	3	mvmt	2.18529960000888	1.0
370.47	8.302285599987954	378.772285599988	3	delib	0.988491200027056	6.0
378.7652	4.395152899902996	383.160352899903	3	image	2.16933609999251	6.0
383.1546	4.937732600025015	388.09233260002503	3	ling	0.971946200006641	8.0
388.1024	4.579049500053998	392.681449500054	3	conf	2.21330469998065	9.0
440.5452	5.829582599923015	446.37478259992304	4	att	2.11419029999524	8.0
446.3738	5.716413100017007	452.090213100017	4	past	1.66000220004935	2.0
452.0936	3.485612999996988	455.57921299999697	4	fut	1.42510300001595	9.0
455.5858	6.766244099940991	462.352044099941	4	self	4.2175728000002	8.0
462.35	6.73704010003803	469.08704010003805	4	ppl	2.45170169998892	3.0
469.088	12.011007099994004	481.099007099994	4	arou	5.32555730000604	7.0
481.097	4.623331799987	485.720331799987	4	aff	1.94128299993463	6.0
485.7214	4.231853700009992	489.95325370001	4	eng	3.21431879990268	6.0
489.9428	4.4481200999579755	494.39092009995795	4	mvmt	1.87596390000544	1.0
494.394	5.193387600011022	499.587387600011	4	delib	2.30237150005996	6.0
499.5864	10.59232149994898	510.178721499949	4	image	3.53617479989771	3.0
510.1802	6.374297300003946	516.554497300004	4	ling	1.28490289999172	7.0
516.5642	3.6805932000280563	520.2447932000281	4	conf	1.44220130005851	9.0
578.1546	4.675146099995004	582.829746099995	5	att	1.70815760002006	2.0
582.8362	6.902208800078029	589.738408800078	5	past	2.76963200001046	1.0
589.7284	8.566911000060031	598.29531100006	5	fut	1.5810238000704	3.0
598.3008	5.906828799983032	604.207628799983	5	self	3.63907490007114	2.0
604.202	6.678652300033036	610.880652300033	5	ppl	4.63836640003137	1.0
610.8828	5.248396300012018	616.131196300012	5	arou	2.10715789999813	7.0
616.1396	7.596205699955931	623.7358056999559	5	aff	3.56172539992258	5.0
623.7412	6.3216678000750335	630.0628678000751	5	eng	1.89611000008881	7.0
630.0536	3.895340600050986	633.948940600051	5	mvmt	2.0415974999778	1.0
633.9484	2.981156299939016	636.929556299939	5	delib	1.6785803999519	3.0
636.9356	7.230607699951975	644.166207699952	5	image	1.99760699993931	2.0
644.1626	3.43447930004902	647.597079300049	5	ling	0.737196399946697	3.0
647.602	4.048198799951933	651.6501987999519	5	conf	1.89394410001114	9.0
699.554	4.190396600053077	703.744396600053	6	att	1.72267879999708	8.0
703.7488	6.230906400013964	709.9797064000139	6	past	1.44035950000398	7.0
709.974	4.099818199989954	714.07381819999	6	fut	2.40423280000687	7.0
714.074	6.395149699995045	720.469149699995	6	self	1.59597349993419	9.0
720.4632	6.41443770006299	726.877637700063	6	ppl	1.11057070002425	2.0
726.8948	9.618306700022913	736.513106700023	6	arou	5.41105779993813	7.0
736.4988	10.483375499955969	746.9821754999559	6	aff	2.98725619993638	5.0
746.9858	8.661246299976028	755.6470462999761	6	eng	1.9500463999575	6.0
755.6554	4.052559900098004	759.707959900098	6	mvmt	2.07068750006147	1.0
759.7018	6.122205700026029	765.8240057000261	6	delib	1.34797670005355	6.0
765.8268	6.017863999936026	771.8446639999361	6	image	2.7088655999396	6.0
771.8326	3.3795440000249073	775.2121440000249	6	ling	1.2820513000479	9.0
775.2234	4.496578300022975	779.719978300023	6	conf	2.29785209998954	9.0
